intron	logef	Col	prmt5	deltapsi
chr1:25276345:25276833:clu_1350_NA	-0.000670796307119288	0.702382799332545	0.702102275074609	-0.000280524257935344
chr1:25276463:25276833:clu_1350_NA	0.000670796307119343	0.297617200667455	0.297897724925391	0.000280524257935288
chr1:25375278:25375406:clu_1354_NA	0.305336702557152	0.00377386385114235	0.00692820982604262	0.00315434597490027
chr1:25375281:25375406:clu_1354_NA	-0.305336702557152	0.996226136148858	0.993071790173957	-0.00315434597490039
chr1:25375712:25375804:clu_1355_NA	0.236928045957378	0.569385864221692	0.679876004429863	0.110490140208171
chr1:25375726:25375804:clu_1355_NA	-0.236928045957378	0.430614135778308	0.320123995570137	-0.110490140208171
chr1:25389256:25389331:clu_1356_NA	-0.286211446827407	0.935906751002333	0.891751105959037	-0.0441556450432965
chr1:25389256:25389343:clu_1356_NA	0.286211446827407	0.0640932489976668	0.108248894040963	0.0441556450432965
chr1:25436099:25436195:clu_1358_NA	0.0480471928248044	0.113975052879171	0.124044911468848	0.0100698585896772
chr1:25436099:25436199:clu_1358_NA	-0.0480471928248044	0.886024947120829	0.875955088531152	-0.0100698585896772
chr1:25464987:25467619:clu_1359_NA	-0.176155301434464	0.443510880278048	0.359108434789512	-0.0844024454885363
chr1:25467159:25467619:clu_1359_NA	0.176155301434464	0.556489119721952	0.640891565210488	0.0844024454885363
chr1:25479375:25479446:clu_1360_NA	-0.0844299132991006	0.848203345741267	0.825161834219218	-0.0230415115220493
chr1:25479378:25479446:clu_1360_NA	0.0844299132991006	0.151796654258733	0.174838165780782	0.0230415115220492
chr1:25494495:25494581:clu_1361_NA	0.23009270325655	0.995850553755954	0.997376993680061	0.0015264399241065
chr1:25494495:25494592:clu_1361_NA	-0.23009270325655	0.00414944624404563	0.00262300631993917	-0.00152643992410646
chr1:25495015:25495103:clu_1362_NA	-0.0524066124360639	0.997739816807645	0.997490686104935	-0.000249130702709266
chr1:25495015:25495107:clu_1362_NA	0.0524066124360639	0.00226018319235545	0.00250931389506462	0.000249130702709166
chr1:25495310:25495375:clu_1363_NA	-1.2167339598054	0.00201443400039643	0.00198455644213011	-2.98775582663179e-05
chr1:25495310:25495395:clu_1363_NA	-1.21673395981076	0.997583910367338	0.982788006697981	-0.0147959036693563
chr1:25495314:25495395:clu_1363_NA	2.43346791961616	0.000401655632265751	0.0152274368598884	0.0148257812276227
chr1:25523236:25523358:clu_1365_NA	0.0824302854793601	0.896731078984771	0.911030285704968	0.014299206720197
chr1:25523240:25523358:clu_1365_NA	-0.0824302854793601	0.103268921015229	0.0889697142950318	-0.014299206720197
chr1:25540430:25540794:clu_1366_NA	0.0613748136031255	0.07932381215869	0.0887640291706515	0.0094402170119615
chr1:25540430:25541507:clu_1366_NA	-0.0613748136031255	0.92067618784131	0.911235970829348	-0.00944021701196163
chr1:25599530:25599801:clu_1367_NA	-0.214132310936731	0.217224543054389	0.15314050983262	-0.0640840332217683
chr1:25599669:25599801:clu_1367_NA	0.214132310936731	0.782775456945611	0.84685949016738	0.0640840332217684
chr1:25753118:25753368:clu_1368_NA	0.0588471885412629	0.135866387499038	0.154765149740988	0.0188987622419495
chr1:25753118:25753544:clu_1368_NA	-0.141831784732504	0.694400215861585	0.647168276435059	-0.0472319394265265
chr1:25753422:25753544:clu_1368_NA	0.0829845961912407	0.169733396639377	0.198066573823953	0.0283331771845768
chr1:25778545:25779020:clu_1370_NA	-0.1547103468094	0.0177008256152641	0.0130516218521558	-0.00464920376310832
chr1:25778560:25779020:clu_1370_NA	0.1547103468094	0.982299174384736	0.986948378147844	0.00464920376310829
chr1:25899191:25899327:clu_1374_NA	0.489848399030445	0.263251528915197	0.487642569621425	0.224391040706227
chr1:25899208:25899327:clu_1374_NA	-0.489848399030445	0.736748471084803	0.512357430378575	-0.224391040706228
chr1:25899886:25899959:clu_1375_NA	0.28561211491962	0.650245764204104	0.766981332730281	0.116735568526177
chr1:25899886:25899972:clu_1375_NA	-0.28561211491962	0.349754235795896	0.233018667269719	-0.116735568526177
chr1:25900373:25900476:clu_1376_NA	0.972162609595962	0.796116154488201	0.964651804590944	0.168535650102743
chr1:25900378:25900476:clu_1376_NA	-0.972162609595962	0.203883845511799	0.0353481954090559	-0.168535650102743
chr1:25908380:25908565:clu_1377_NA	-0.13739077604741	0.775531788555035	0.72412842717778	-0.051403361377255
chr1:25908380:25908569:clu_1377_NA	0.13739077604741	0.224468211444965	0.27587157282222	0.0514033613772549
chr1:25916348:25916435:clu_1378_NA	-0.0830585169007465	0.91264876033951	0.898466154000087	-0.0141826063394224
chr1:25916348:25916438:clu_1378_NA	0.0830585169007465	0.0873512396604903	0.101533845999913	0.0141826063394224
chr1:25943424:25943513:clu_1379_NA	-0.18588029773783	0.1327113014697	0.0954395217833445	-0.0372717796863558
chr1:25943429:25943513:clu_1379_NA	0.18588029773783	0.8672886985303	0.904560478216656	0.0372717796863558
chr1:26024778:26024916:clu_1380_NA	-0.255034244318211	0.123958725265056	0.0783100423212758	-0.0456486829437806
chr1:26024782:26024916:clu_1380_NA	0.255034244318211	0.876041274734944	0.921689957678724	0.0456486829437807
chr1:26126477:26126772:clu_1381_NA	0.0652767469324124	0.317929132604917	0.346886890814771	0.0289577582098537
chr1:26126477:26126777:clu_1381_NA	-0.0652767469324124	0.682070867395083	0.653113109185229	-0.0289577582098539
chr1:26142917:26143008:clu_1382_NA	-0.0147651877260045	0.938859813685955	0.937142579140324	-0.00171723454563089
chr1:26142917:26143025:clu_1382_NA	0.0147651877260045	0.0611401863140447	0.0628574208596755	0.0017172345456308
chr1:26190154:26190797:clu_1383_NA	-0.532333594207324	0.0137484270191228	0.0221938837415973	0.00844545672247454
chr1:26190156:26190797:clu_1383_NA	-1.03122578459765	0.985339222814767	0.965828328800577	-0.0195108940141905
chr1:26190434:26190797:clu_1383_NA	1.56355937880497	0.000912350166110067	0.0119777874578261	0.011065437291716
chr1:26231936:26232051:clu_1384_NA	-1.34113830832405	0.0550182834599394	0.00755257454712896	-0.0474657089128104
chr1:26231936:26232193:clu_1384_NA	0.706935742217305	0.767160406827709	0.816472240467271	0.0493118336395623
chr1:26232107:26232193:clu_1384_NA	0.634202566106744	0.177821309712352	0.1759751849856	-0.00184612472675177
chr1:26295159:26295448:clu_1385_NA	0.535724856133661	0.104908930908203	0.203790743975602	0.0988818130673984
chr1:26295159:26295590:clu_1385_NA	-0.0546136572973659	0.447450842406833	0.481655545320412	0.0342047029135786
chr1:26295159:26295703:clu_1385_NA	-0.481111198836295	0.447640226684964	0.314553710703987	-0.133086515980977
chr1:26342175:26342424:clu_1386_NA	-0.158022780607394	0.0864390427383163	0.0645277446448637	-0.0219112980934526
chr1:26342191:26342424:clu_1386_NA	0.158022780607394	0.913560957261684	0.935472255355136	0.0219112980934525
chr1:26342826:26342915:clu_1387_NA	0.217698048271979	0.167421038203316	0.237104490393926	0.0696834521906098
chr1:26342834:26342915:clu_1387_NA	-0.217698048271979	0.832578961796684	0.762895509606074	-0.0696834521906098
chr1:26403319:26403715:clu_1388_NA	0.370024446521485	0.660575135920542	0.803119592262856	0.142544456342314
chr1:26403627:26403715:clu_1388_NA	-0.370024446521485	0.339424864079458	0.196880407737144	-0.142544456342314
chr1:26433455:26433534:clu_1389_NA	0.0357738591446316	0.0337101453937562	0.0361200971994747	0.00240995180571844
chr1:26433468:26433534:clu_1389_NA	-0.0357738591446316	0.966289854606244	0.963879902800525	-0.00240995180571835
chr1:26536517:26536604:clu_1390_NA	0.0980406752086807	0.233450510359579	0.270349950154428	0.0368994397948484
chr1:26536517:26537404:clu_1390_NA	-0.0980406752086807	0.766549489640421	0.729650049845572	-0.0368994397948483
chr1:26565161:26565318:clu_1391_NA	0.565733035967078	0.00575095145759395	0.00327988948048622	-0.00247106197710774
chr1:26565161:26565686:clu_1391_NA	1.17832305183789	0.940169809255436	0.989396278892107	0.0492264696366709
chr1:26565161:26565690:clu_1391_NA	-0.872028179165193	0.0395906834651536	0.00536167820628702	-0.0342290052588666
chr1:26565416:26565686:clu_1391_NA	-0.872027908639777	0.0144885558218167	0.00196215342111998	-0.0125264024006968
chr1:26598980:26599066:clu_1393_NA	-0.0179323013997699	0.159118108451545	0.154377901173459	-0.00474020727808616
chr1:26598980:26599082:clu_1393_NA	0.0179323013997699	0.840881891548455	0.845622098826541	0.00474020727808622
chr1:26610293:26610416:clu_1394_NA	-0.0761322124856195	0.869127421667144	0.850814186042089	-0.0183132356250548
chr1:26610326:26610416:clu_1394_NA	0.0761322124856195	0.130872578332856	0.149185813957911	0.0183132356250547
chr1:26612760:26613170:clu_1395_NA	-0.427245117701365	0.0621172310530803	0.0274090118385399	-0.0347082192145404
chr1:26612791:26613170:clu_1395_NA	0.427245117701365	0.93788276894692	0.97259098816146	0.0347082192145405
chr1:26618961:26619046:clu_1396_NA	0.153376155375825	0.179563174934404	0.229248842648857	0.0496856677144526
chr1:26618961:26619134:clu_1396_NA	-0.153376155375825	0.820436825065596	0.770751157351143	-0.0496856677144525
chr1:26622786:26622941:clu_1397_NA	-0.376340171482367	0.889723442892171	0.791705900972768	-0.0980175419194034
chr1:26622797:26622941:clu_1397_NA	0.376340171482367	0.110276557107829	0.208294099027232	0.0980175419194035
chr1:26628897:26629002:clu_1399_NA	-0.362257336319977	0.602468353733958	0.4234188834516	-0.179049470282358
chr1:26628897:26629053:clu_1399_NA	0.362257336319977	0.397531646266042	0.5765811165484	0.179049470282358
chr1:26687583:26687657:clu_1401_NA	0.0854407430256189	0.00874276350837993	0.0103551080269954	0.00161234451861544
chr1:26687583:26687665:clu_1401_NA	-0.0854407430256189	0.99125723649162	0.989644891973005	-0.00161234451861558
chr1:26706465:26706553:clu_1402_NA	-0.28611820432233	0.97795649538149	0.961587801282956	-0.0163686940985344
chr1:26706465:26706557:clu_1402_NA	0.28611820432233	0.0220435046185096	0.038412198717044	0.0163686940985344
chr1:26731959:26732382:clu_1403_NA	0.297192099339154	0.0479971155349802	0.0837047470819688	0.0357076315469886
chr1:26731959:26732385:clu_1403_NA	-0.297192099339154	0.95200288446502	0.916295252918031	-0.0357076315469884
chr1:26763215:26763504:clu_1404_NA	0.661221797398452	0.0572814854173901	0.18567727211731	0.12839578669992
chr1:26763418:26763504:clu_1404_NA	-0.661221797398452	0.94271851458261	0.81432272788269	-0.12839578669992
chr1:26849553:26849651:clu_1405_NA	-0.138406922996837	0.419180348118822	0.353668409465925	-0.0655119386528974
chr1:26849553:26849654:clu_1405_NA	0.138406922996837	0.580819651881178	0.646331590534075	0.0655119386528973
chr1:26863957:26864058:clu_1408_NA	-0.50735678622585	0.966633829881786	0.913058436088001	-0.0535753937937858
chr1:26863957:26864062:clu_1408_NA	0.50735678622585	0.0333661701182137	0.0869415639119994	0.0535753937937857
chr1:26886766:26886871:clu_1409_NA	-0.0913277274848634	0.19639098512619	0.169150360656602	-0.0272406244695884
chr1:26886770:26886871:clu_1409_NA	0.0913277274848634	0.80360901487381	0.830849639343398	0.0272406244695884
chr1:26932621:26932691:clu_1410_NA	-0.141867233303547	0.0352808895349136	0.0267988972709391	-0.00848199226397449
chr1:26932621:26932702:clu_1410_NA	0.141867233303547	0.964719110465087	0.973201102729061	0.00848199226397439
chr1:26969349:26969524:clu_1412_NA	0.115904822095011	0.824028000303736	0.855163760848042	0.0311357605443066
chr1:26969349:26969528:clu_1412_NA	-0.115904822095011	0.175971999696264	0.144836239151958	-0.0311357605443065
chr1:26984915:26985027:clu_1413_NA	0.718681702527824	0.859014500204812	0.962474691061967	0.103460190857155
chr1:26984941:26985027:clu_1413_NA	-0.718681702527824	0.140985499795188	0.0375253089380333	-0.103460190857155
chr1:27002943:27003011:clu_1414_NA	-0.153666510927574	0.0621995321976093	0.0465072880680781	-0.0156922441295312
chr1:27002943:27003020:clu_1414_NA	0.153666510927574	0.937800467802391	0.953492711931922	0.0156922441295312
chr1:27005875:27006077:clu_1415_NA	-0.629051717396953	0.213492845493831	0.0716176618814745	-0.141875183612357
chr1:27005875:27006092:clu_1415_NA	0.629051717396953	0.786507154506169	0.928382338118526	0.141875183612357
chr1:27006135:27006475:clu_1416_NA	0.120046293286923	0.591143469580576	0.647664055022451	0.0565205854418745
chr1:27006155:27006475:clu_1416_NA	-0.120046293286923	0.408856530419424	0.352335944977549	-0.0565205854418747
chr1:27111356:27111428:clu_1417_NA	-0.170087996196785	0.0366485591573585	0.0263593262579699	-0.0102892328993887
chr1:27111356:27111438:clu_1417_NA	0.170087996196785	0.963351440842641	0.97364067374203	0.0102892328993888
chr1:27115491:27115642:clu_1418_NA	0.155032049346302	0.404899091477487	0.470667650982986	0.065768559505499
chr1:27115491:27115915:clu_1418_NA	-0.0321676356320692	0.0646929648521669	0.0623626860913942	-0.00233027876077269
chr1:27115816:27115915:clu_1418_NA	-0.122864413714233	0.530407943670346	0.46696966292562	-0.0634382807447262
chr1:27296363:27296481:clu_1421_NA	-0.33039760739397	0.945390397589496	0.899401573814984	-0.0459888237745124
chr1:27296367:27296481:clu_1421_NA	0.33039760739397	0.0546096024105036	0.100598426185016	0.0459888237745124
chr1:27324871:27324983:clu_1422_NA	0.0529955418200357	0.67058171369649	0.693558415026522	0.0229767013300327
chr1:27324871:27324992:clu_1422_NA	-0.0529955418200357	0.32941828630351	0.306441584973478	-0.0229767013300327
chr1:27346899:27347085:clu_1423_NA	0.167704438916194	0.209880765400579	0.270865584161281	0.0609848187607018
chr1:27346919:27347085:clu_1423_NA	-0.167704438916194	0.790119234599421	0.729134415838719	-0.0609848187607017
chr1:27347489:27347585:clu_1424_NA	-0.0523251401025938	0.752801593623826	0.732816598858547	-0.0199849947652789
chr1:27347498:27347585:clu_1424_NA	0.0523251401025938	0.247198406376174	0.267183401141453	0.0199849947652789
chr1:27347658:27347770:clu_1425_NA	-0.104486463270644	0.723403051962317	0.679708438043426	-0.0436946139188907
chr1:27347661:27347770:clu_1425_NA	0.104486463270644	0.276596948037683	0.320291561956574	0.0436946139188907
chr1:27380901:27381147:clu_1427_NA	0.0232676444898223	0.365797363324755	0.376658941088274	0.010861577763518
chr1:27380901:27381165:clu_1427_NA	-0.0232676444898223	0.634202636675245	0.623341058911727	-0.010861577763518
chr1:27439930:27440072:clu_1428_NA	-0.273764241842335	0.990970403138333	0.984490148098355	-0.00648025503997818
chr1:27439973:27440072:clu_1428_NA	0.273764241842335	0.00902959686166716	0.0155098519016454	0.00648025503997821
chr1:27480296:27480380:clu_1429_NA	0.176443454097215	0.0287674018970217	0.0404485084995047	0.0116811066024829
chr1:27480296:27480385:clu_1429_NA	-0.176443454097215	0.971232598102978	0.959551491500495	-0.011681106602483
chr1:27480487:27480584:clu_1430_NA	-0.0844526358770477	0.978286618033639	0.974393491746522	-0.0038931262871168
chr1:27480487:27480588:clu_1430_NA	0.0844526358770478	0.0217133819663607	0.0256065082534775	0.00389312628711685
chr1:27489560:27489685:clu_1431_NA	-0.851959361333753	0.910190354863643	0.648406619451993	-0.26178373541165
chr1:27489574:27489685:clu_1431_NA	0.851959361333753	0.0898096451363571	0.351593380548007	0.26178373541165
chr1:27514268:27514351:clu_1432_NA	0.299748309140257	0.316235477265129	0.457197552634718	0.140962075369589
chr1:27514268:27514355:clu_1432_NA	-0.299748309140257	0.683764522734871	0.542802447365282	-0.140962075369589
chr1:27576339:27576431:clu_1434_NA	0.0690040616271061	0.170888251934848	0.191338395546479	0.0204501436116308
chr1:27576345:27576431:clu_1434_NA	-0.0690040616271061	0.829111748065152	0.808661604453521	-0.0204501436116309
chr1:27576479:27576901:clu_1435_NA	-0.182147577627042	0.654506327311445	0.568224735047592	-0.0862815922638531
chr1:27576519:27576901:clu_1435_NA	0.182147577627042	0.345493672688555	0.431775264952408	0.0862815922638531
chr1:27594166:27594495:clu_1436_NA	-0.924881263041982	0.685742419997566	0.255503238399803	-0.430239181597763
chr1:27594166:27594499:clu_1436_NA	0.924881263041982	0.314257580002434	0.744496761600197	0.430239181597763
chr1:27604375:27604450:clu_1437_NA	0.322360099913435	0.0916755855464118	0.161294830982672	0.0696192454362601
chr1:27604375:27604463:clu_1437_NA	-0.322360099913435	0.908324414453588	0.838705169017328	-0.0696192454362601
chr1:27630935:27631319:clu_1438_NA	-0.0738500654744693	0.125413716140524	0.113046171934185	-0.0123675442063392
chr1:27630935:27631572:clu_1438_NA	0.0472372070992162	0.736694134529887	0.749524045836046	0.0128299113061585
chr1:27631365:27631572:clu_1438_NA	0.0266128583752532	0.137892149329589	0.13742978222977	-0.000462367099819172
chr1:27634289:27634522:clu_1439_NA	-0.0763639246085773	0.79760480446597	0.771828210742007	-0.0257765937239626
chr1:27634292:27634522:clu_1439_NA	0.0763639246085773	0.20239519553403	0.228171789257993	0.0257765937239627
chr1:27669278:27671033:clu_1440_NA	-0.3874921538	0.990256231272062	0.979089086694899	-0.0111671445771636
chr1:27670837:27671033:clu_1440_NA	0.3874921538	0.00974376872793757	0.0209109133051012	0.0111671445771636
chr1:27673140:27673227:clu_1441_NA	0.320823801079116	0.995457089679559	0.997603345099934	0.00214625542037494
chr1:27673140:27673261:clu_1441_NA	-0.320823801079116	0.00454291032044138	0.00239665490006635	-0.00214625542037503
chr1:27688453:27688561:clu_1442_NA	0.0143805506631834	0.0930488718117585	0.0862213254032189	-0.00682754640853961
chr1:27688457:27688561:clu_1442_NA	0.161195672191969	0.712961119980741	0.765121537180893	0.0521604172001522
chr1:27688461:27688561:clu_1442_NA	-0.175576222855152	0.193990008207501	0.148657137415888	-0.0453328707916125
chr1:27701655:27701832:clu_1443_NA	0.152718450676857	0.932119786092676	0.94907595589865	0.0169561698059746
chr1:27701655:27701837:clu_1443_NA	-0.152718450676857	0.0678802139073245	0.0509240441013499	-0.0169561698059747
chr1:27737620:27737732:clu_1444_NA	0.63298855857378	0.560608630872895	0.819003347449357	0.258394716576462
chr1:27737625:27737732:clu_1444_NA	-0.63298855857378	0.439391369127105	0.180996652550643	-0.258394716576462
chr1:27787259:27787417:clu_1445_NA	0.275297184710555	0.00352874808080314	0.00610403346048527	0.00257528537968213
chr1:27787324:27787417:clu_1445_NA	-0.275297184710555	0.996471251919197	0.993895966539515	-0.00257528537968221
chr1:27791234:27791596:clu_1446_NA	0.159522498488955	0.208071298084345	0.265505769832328	0.0574344717479829
chr1:27791234:27791601:clu_1446_NA	-0.159522498488955	0.791928701915655	0.734494230167672	-0.057434471747983
chr1:27823557:27823938:clu_1447_NA	-0.023423379036187	0.050813178170913	0.0486006652661573	-0.00221251290475576
chr1:27823564:27823938:clu_1447_NA	0.023423379036187	0.949186821829087	0.951399334733843	0.00221251290475577
chr1:27825958:27826027:clu_1448_NA	1.0825729201609	0.118243029415036	0.53891400415847	0.420670974743434
chr1:27825958:27826037:clu_1448_NA	-1.0825729201609	0.881756970584963	0.46108599584153	-0.420670974743434
chr1:27827228:27827577:clu_1449_NA	1.26663936682777	0.0597933809691334	0.444745105504702	0.384951724535568
chr1:27827250:27827577:clu_1449_NA	-1.26663936682777	0.940206619030867	0.555254894495298	-0.384951724535568
chr1:28152241:28152512:clu_1451_NA	-0.327517781902753	0.0425911494209035	0.0225851269080903	-0.0200060225128132
chr1:28152273:28152512:clu_1451_NA	0.327517781902753	0.957408850579097	0.97741487309191	0.0200060225128132
chr1:28168862:28169111:clu_1452_NA	-0.162507666938071	0.206326021563322	0.15812701414976	-0.0481990074135626
chr1:28168862:28169115:clu_1452_NA	0.162507666938071	0.793673978436678	0.84187298585024	0.0481990074135626
chr1:28191423:28191514:clu_1453_NA	-0.233545378322557	0.957424579122127	0.9337565451511	-0.0236680339710271
chr1:28191436:28191514:clu_1453_NA	0.233545378322557	0.0425754208778727	0.0662434548488997	0.0236680339710271
chr1:28216380:28216741:clu_1454_NA	0.655105876364627	0.0307535731501249	0.0945708353959396	0.0638172622458147
chr1:28216380:28216776:clu_1454_NA	-0.0854563662685714	0.0526950666202473	0.0772697497364311	0.0245746831161838
chr1:28216380:28217195:clu_1454_NA	-0.569649510096056	0.916551360229628	0.828159414867629	-0.0883919453619986
chr1:28218008:28218147:clu_1455_NA	-0.14213397625152	0.698240499121223	0.635217297421138	-0.0630232017000857
chr1:28218008:28218374:clu_1455_NA	0.14213397625152	0.301759500878777	0.364782702578862	0.0630232017000856
chr1:28224269:28224588:clu_1456_NA	-0.0336030433755167	0.0927264720490029	0.0713930112564071	-0.0213334607925958
chr1:28224269:28224998:clu_1456_NA	0.293333012645201	0.818939744678492	0.874360314331778	0.0554205696532868
chr1:28224673:28224998:clu_1456_NA	-0.259729969269684	0.0883337832725057	0.0542466744118146	-0.0340871088606911
chr1:28265089:28265178:clu_1457_NA	-0.0311060100277062	0.823944178734123	0.814737109831398	-0.00920706890272438
chr1:28265089:28265181:clu_1457_NA	0.0311060100277061	0.176055821265877	0.185262890168602	0.00920706890272446
chr1:28283245:28283346:clu_1458_NA	0.0139849580480868	0.964372431471466	0.965321045818453	0.000948614346987342
chr1:28283245:28283418:clu_1458_NA	-0.0139849580480868	0.0356275685285344	0.0346789541815471	-0.000948614346987335
chr1:28283635:28283882:clu_1459_NA	-0.0177136477476783	0.0764280974244211	0.0739646210627747	-0.00246347636164641
chr1:28283639:28283882:clu_1459_NA	0.0177136477476783	0.923571902575579	0.926035378937225	0.00246347636164646
chr1:28372120:28372563:clu_1460_NA	-0.0344421816454845	0.644334660879498	0.675621141334368	0.03128648045487
chr1:28372120:28373192:clu_1460_NA	0.249032578831154	0.025020812343845	0.0348341058155156	0.00981329347167061
chr1:28372748:28373192:clu_1460_NA	-0.21459039718567	0.330644526776657	0.289544752850116	-0.0410997739265407
chr1:28482709:28482892:clu_1461_NA	-0.192029619663075	0.628269902593973	0.535127676092417	-0.0931422265015568
chr1:28482774:28482892:clu_1461_NA	0.192029619663075	0.371730097406027	0.464872323907583	0.0931422265015568
chr1:28542011:28542154:clu_1463_NA	0.23423233865062	0.11901876288683	0.177512756501657	0.0584939936148269
chr1:28542015:28542154:clu_1463_NA	-0.23423233865062	0.88098123711317	0.822487243498343	-0.058493993614827
chr1:28633401:28633586:clu_1465_NA	0.899566547056693	0.0451862618002293	0.222425007894872	0.177238746094643
chr1:28633407:28633586:clu_1465_NA	-0.899566547056693	0.954813738199771	0.777574992105128	-0.177238746094643
chr1:28643872:28643980:clu_1466_NA	0.0892923110829178	0.0926000332202419	0.108736828195413	0.0161367949751714
chr1:28643872:28643985:clu_1466_NA	-0.0892923110829178	0.907399966779758	0.891263171804587	-0.0161367949751713
chr1:28683009:28683673:clu_1467_NA	-0.309955434952341	0.443288133756948	0.299907430421528	-0.14338070333542
chr1:28683044:28683673:clu_1467_NA	0.309955434952341	0.556711866243052	0.700092569578472	0.14338070333542
chr1:28684846:28684925:clu_1468_NA	-0.395035098071457	0.971968292410323	0.940246634557391	-0.0317216578529321
chr1:28684851:28684925:clu_1468_NA	0.395035098071457	0.0280317075896772	0.0597533654426093	0.0317216578529322
chr1:28688076:28688300:clu_1469_NA	0.159435084514277	0.878336381722659	0.90851528497111	0.0301789032484505
chr1:28688130:28688300:clu_1469_NA	-0.159435084514277	0.121663618277341	0.0914847150288903	-0.0301789032484505
chr1:28712510:28712734:clu_1470_NA	0.894085237979562	0.804690991276459	0.960986246277852	0.156295255001393
chr1:28712510:28712757:clu_1470_NA	-0.894085237979562	0.195309008723541	0.0390137537221481	-0.156295255001393
chr1:28729525:28729687:clu_1471_NA	0.308168654359913	0.250372101400428	0.382183312387343	0.131811210986916
chr1:28729525:28729694:clu_1471_NA	-0.308168654359913	0.749627898599573	0.617816687612657	-0.131811210986916
chr1:28729840:28730049:clu_1472_NA	0.367903007469002	0.84925160460261	0.902618798118194	0.0533671935155836
chr1:28729840:28730087:clu_1472_NA	0.621716493375754	0.0512162071757478	0.0701625246501493	0.0189463174744015
chr1:28730012:28730087:clu_1472_NA	-0.989619500844756	0.0995321882216422	0.0272186772316571	-0.0723135109899851
chr1:28803934:28804138:clu_1475_NA	-0.394269755676293	0.828230160474907	0.686669840432294	-0.141560320042613
chr1:28803934:28804155:clu_1475_NA	0.394269755676293	0.171769839525093	0.313330159567706	0.141560320042613
chr1:28850757:28850850:clu_1476_NA	-0.407787142162954	0.969184920811955	0.932947747559392	-0.0362371732525633
chr1:28850757:28850854:clu_1476_NA	0.407787142162954	0.0308150791880449	0.0670522524406082	0.0362371732525633
chr1:28932382:28933339:clu_1478_NA	1.56966840124574	0.936042960988466	0.997049384719803	0.0610064237313365
chr1:28933242:28933339:clu_1478_NA	-1.56966840124574	0.0639570390115338	0.00295061528019726	-0.0610064237313365
chr1:28955863:28958334:clu_1479_NA	1.24700174259187	0.854003202986257	0.986079216402778	0.132076013416521
chr1:28955863:28958456:clu_1479_NA	-1.24700174259187	0.145996797013743	0.0139207835972216	-0.132076013416521
chr1:28958391:28958602:clu_1480_NA	1.21923210709818	0.64406941953118	0.953978612381189	0.309909192850009
chr1:28958501:28958602:clu_1480_NA	-1.21923210709818	0.35593058046882	0.0460213876188107	-0.309909192850009
chr1:28958663:28958745:clu_1481_NA	0.468061817434364	0.943057827483995	0.976869816897363	0.033811989413368
chr1:28958663:28958783:clu_1481_NA	-0.468061817434364	0.0569421725160054	0.0231301831026373	-0.033811989413368
chr1:28961390:28961602:clu_1482_NA	-0.0958418049473303	0.893410096169089	0.873732688765017	-0.0196774074040722
chr1:28961394:28961602:clu_1482_NA	0.0958418049473303	0.106589903830911	0.126267311234983	0.0196774074040721
chr1:29001664:29001964:clu_1483_NA	0.050586945230399	0.781293205343508	0.798088884530161	0.016795679186653
chr1:29001840:29001964:clu_1483_NA	-0.050586945230399	0.218706794656492	0.201911115469839	-0.016795679186653
chr1:29025756:29025854:clu_1484_NA	0.00927803127293574	0.915638139234499	0.917060490273131	0.00142235103863164
chr1:29025770:29025854:clu_1484_NA	-0.00927803127293574	0.0843618607655009	0.0829395097268692	-0.00142235103863166
chr1:29070363:29070482:clu_1486_NA	-0.285740544332704	0.909384082557917	0.850007077020999	-0.0593770055369175
chr1:29070363:29070493:clu_1486_NA	0.285740544332704	0.0906159174420833	0.149992922979001	0.0593770055369175
chr1:29118694:29118798:clu_1487_NA	0.0105339089658199	0.942662832920454	0.943790977659671	0.00112814473921774
chr1:29118713:29118798:clu_1487_NA	-0.0105339089658199	0.0573371670795462	0.0562090223403285	-0.00112814473921768
chr1:29259865:29259984:clu_1489_NA	0.0416217906516933	0.499830874305734	0.520630050814197	0.0207991765084632
chr1:29259865:29259987:clu_1489_NA	-0.0416217906516933	0.500169125694266	0.479369949185803	-0.0207991765084632
chr1:29335260:29335372:clu_1491_NA	-0.181320755671419	0.330940600208097	0.256054883699179	-0.0748857165089184
chr1:29335260:29335379:clu_1491_NA	0.181320755671419	0.669059399791903	0.743945116300821	0.0748857165089182
chr1:29355825:29356665:clu_1492_NA	-0.372172472578308	0.162800041786423	0.0863516461254426	-0.0764483956609803
chr1:29355825:29357085:clu_1492_NA	0.749237043355509	0.428821565360243	0.698095263672733	0.26927369831249
chr1:29356708:29357085:clu_1492_NA	-0.377064570777201	0.408378392853334	0.215553090201825	-0.192825302651509
chr1:29357408:29357494:clu_1493_NA	-10.0070608257205	0.0688273064659924	1.50213148320293e-10	-0.0688273063157793
chr1:29357413:29357494:clu_1493_NA	10.0070608257205	0.931172693534008	0.999999999849787	0.0688273063157793
chr1:29536372:29536477:clu_1495_NA	-0.144556546169251	0.964668776367981	0.953376474665725	-0.011292301702256
chr1:29536386:29536477:clu_1495_NA	0.144556546169251	0.0353312236320189	0.0466235253342749	0.011292301702256
chr1:29557529:29557661:clu_1496_NA	-0.489101290779784	0.172703691163422	0.0834584561394744	-0.0892452350239473
chr1:29557529:29557884:clu_1496_NA	0.568302034795644	0.094304067615219	0.131196902562444	0.0368928349472252
