ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
405	"AT5G18240"	"MYR1"	chr5	-	6028284	6029321	6028284	6029309	6029622	6029692	405	2,2,7	8,5,7	7,2,18	15,2,8	111	99	0.185565353555	0.914697399105	0.182,0.263,0.471	0.294,0.471,0.667	-0.172
406	"AT5G18240"	"MYR1"	chr5	-	6028284	6029327	6028284	6029309	6029622	6029692	406	11,12,21	8,5,7	9,9,14	15,2,8	117	99	0.427283286397	1.0	0.538,0.67,0.717	0.337,0.792,0.597	0.066
407	"AT5G18240"	"MYR1"	chr5	-	6028284	6029327	6028284	6029321	6029622	6029692	407	11,12,20	2,2,6	9,9,14	7,2,18	105	99	0.0166194533606	0.276444710125	0.838,0.85,0.759	0.548,0.809,0.423	0.222
408	"AT2G25050"	"FH18"	chr2	-	10655194	10655361	10655194	10655289	10655416	10655498	408	0,0,1	27,21,42	0,0,0	34,19,44	171	99	1	1.0	0.0,0.0,0.014	0.0,0.0,0.0	0.005
410	"AT4G34090"	"AT4G34090"	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663	410	8,9,5	10,3,4	5,0,5	3,4,14	113	99	0.0737249836894	0.639449623506	0.412,0.724,0.523	0.594,0.0,0.238	0.276
411	"AT4G34090"	"AT4G34090"	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663	411	9,7,6	241,205,270	8,0,7	307,224,385	113	99	0.0612595956368	0.588191727212	0.032,0.029,0.019	0.022,0.0,0.016	0.014
412	"AT4G34090"	"AT4G34090"	chr4	-	16329320	16329366	16329320	16329363	16329453	16329528	412	4,2,5	285,262,387	1,2,5	339,181,377	102	99	1	1.0	0.013,0.007,0.012	0.003,0.011,0.013	0.002
413	"AT4G03110"	"BRN1"	chr4	-	1377076	1377410	1377076	1377407	1377507	1377687	413	86,83,129	45,36,49	144,70,183	60,36,73	102	99	0.915107452304	1.0	0.65,0.691,0.719	0.7,0.654,0.709	-0.001
415	"AT4G33467"	"AT4G33467"	chr4	-	16101463	16101840	16101463	16101837	16101925	16102196	415	0,0,0	3,5,2	0,0,1	0,2,4	102	99	1	1.0	0.0,0.0,0.0	NA,0.0,0.195	-0.098
417	"AT1G03470"	"NET3A"	chr1	-	867408	867520	867408	867511	867629	867674	417	0,0,5	4,8,10	4,0,5	12,10,13	108	99	0.478187751135	1.0	0.0,0.0,0.314	0.234,0.0,0.261	-0.06
418	"AT3G15650"	"AT3G15650"	chr3	+	5306523	5306617	5306580	5306617	5306148	5306260	418	2,2,0	53,50,71	0,1,0	69,43,67	156	99	1	1.0	0.023,0.025,0.0	0.0,0.015,0.0	0.011
419	"AT2G26210"	"AT2G26210"	chr2	+	11157615	11157821	11157619	11157821	11157117	11157247	419	41,24,55	11,8,5	59,35,58	5,4,5	103	99	0.0280735313484	0.375541286637	0.782,0.742,0.914	0.919,0.894,0.918	-0.098
420	"AT2G26210"	"AT2G26210"	chr2	+	11157615	11157821	11157687	11157821	11157117	11157247	420	41,25,55	4,11,10	59,36,59	16,12,12	171	99	0.499641339717	1.0	0.856,0.568,0.761	0.681,0.635,0.74	0.043
421	"AT2G26210"	"AT2G26210"	chr2	+	11157619	11157821	11157687	11157821	11157117	11157247	421	11,9,5	4,11,10	5,5,6	16,12,12	167	99	0.0519622384884	0.529029341852	0.62,0.327,0.229	0.156,0.198,0.229	0.198
422	"AT3G25530"	"GLYR1"	chr3	-	9272975	9273077	9272975	9273044	9273156	9273267	422	521,491,680	0,0,0	914,502,941	1,1,0	132	99	1	1.0	1.0,1.0,1.0	0.999,0.997,1.0	0.001
423	"AT2G41540"	"GPDHC1"	chr2	+	17326792	17327455	17326795	17327455	17326510	17326606	423	8,9,13	7,8,8	27,19,12	12,5,10	102	99	0.222178332465	0.986438385869	0.526,0.522,0.612	0.686,0.787,0.538	-0.117
424	"AT4G17410"	"AT4G17410"	chr4	+	9719224	9719266	9719227	9719266	9718774	9719077	424	18,7,16	34,15,28	19,10,16	19,13,19	102	99	0.0774872778771	0.64568049028	0.339,0.312,0.357	0.493,0.427,0.45	-0.121
425	"AT5G57270"	"AT5G57270"	chr5	-	23203347	23203390	23203347	23203375	23203497	23203792	425	11,5,12	26,17,39	13,5,18	36,26,33	114	99	0.871295557535	1.0	0.269,0.203,0.211	0.239,0.143,0.321	-0.007
426	"AT2G48120"	"PAC"	chr2	+	19680200	19680395	19680218	19680395	19680053	19680130	426	179,149,260	3,0,2	182,112,213	5,1,1	117	99	0.638411583756	1.0	0.981,1.0,0.991	0.969,0.99,0.994	0.006
427	"AT2G05440"	"ATGRP9"	chr2	+	1993744	1994166	1993807	1994166	1993573	1993723	427	164,96,17	0,0,0	14,203,48	0,0,7	162	99	0.0790161521808	0.64568049028	1.0,1.0,1.0	1.0,1.0,0.807	0.064
428	"AT2G05440"	"ATGRP9"	chr2	+	1993744	1994166	1993846	1994166	1993573	1993723	428	168,99,22	0,0,2	18,205,52	0,0,0	201	99	1	1.0	1.0,1.0,0.844	1.0,1.0,1.0	-0.052
429	"AT2G05440"	"ATGRP9"	chr2	+	1993744	1994166	1993876	1994166	1993573	1993723	429	173,102,25	0,0,0	24,209,56	2,0,0	231	99	1	1.0	1.0,1.0,1.0	0.837,1.0,1.0	0.054
430	"AT2G05440"	"ATGRP9"	chr2	+	1993807	1994166	1993846	1994166	1993573	1993723	430	4,3,5	0,0,2	4,2,11	0,0,0	138	99	1	1.0	1.0,1.0,0.642	1.0,1.0,1.0	-0.119
431	"AT2G05440"	"ATGRP9"	chr2	+	1993807	1994166	1993876	1994166	1993573	1993723	431	9,6,8	0,0,0	10,6,15	2,0,0	168	99	1	1.0	1.0,1.0,1.0	0.747,1.0,1.0	0.084
432	"AT2G05440"	"ATGRP9"	chr2	+	1993846	1994166	1993876	1994166	1993573	1993723	432	5,3,5	0,0,0	6,4,4	2,0,0	129	99	1	1.0	1.0,1.0,1.0	0.697,1.0,1.0	0.101
433	"AT2G05440"	"ATGRP9"	chr2	+	1993786	1994166	1993807	1994166	1993573	1993744	433	75,39,62	16,13,19	137,27,217	18,14,7	120	99	0.0377633979222	0.420415563092	0.795,0.712,0.729	0.863,0.614,0.962	-0.068
434	"AT2G05440"	"ATGRP9"	chr2	+	1993846	1994166	1993885	1994166	1993573	1993765	434	11,5,4	0,4,1	19,6,6	0,4,0	138	99	0.355432241073	1.0	1.0,0.473,0.742	1.0,0.518,1.0	-0.101
435	"AT2G05440"	"ATGRP9"	chr2	+	1993846	1994166	1993876	1994166	1993573	1993807	435	5,3,3	14,8,16	6,4,146	6,2,9	129	99	7.42459252079e-07	0.000203239514826	0.215,0.223,0.126	0.434,0.606,0.926	-0.467
436	"AT2G05440"	"ATGRP9"	chr2	+	1993846	1994166	1993885	1994166	1993573	1993807	436	5,3,3	19,0,0	6,4,146	0,0,0	138	99	0.00690982251179	0.156932699739	0.159,1.0,1.0	1.0,1.0,1.0	-0.28
437	"AT2G05440"	"ATGRP9"	chr2	+	1993846	1994166	1993909	1994166	1993573	1993807	437	6,5,3	0,0,0	9,7,149	0,0,3	162	99	0.581939082954	1.0	1.0,1.0,1.0	1.0,1.0,0.968	0.011
438	"AT2G05440"	"ATGRP9"	chr2	+	1993876	1994166	1993885	1994166	1993573	1993807	438	14,8,16	19,0,0	6,2,9	0,0,0	108	99	0.00166738232031	0.0545679320821	0.403,1.0,1.0	1.0,1.0,1.0	-0.199
439	"AT2G05440"	"ATGRP9"	chr2	+	1993876	1994166	1993909	1994166	1993573	1993807	439	15,10,16	0,0,0	9,5,12	0,0,3	132	99	0.620201378344	1.0	1.0,1.0,1.0	1.0,1.0,0.75	0.083
440	"AT2G05440"	"ATGRP9"	chr2	+	1993885	1994166	1993909	1994166	1993573	1993807	440	20,2,0	0,0,0	3,3,3	0,0,3	123	99	1	1.0	1.0,1.0,NA	1.0,1.0,0.446	0.185
442	"AT1G61560"	"MLO6"	chr1	-	22709622	22709690	22709622	22709652	22709783	22709819	442	60,28,62	0,0,0	60,36,52	0,0,2	137	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.949	0.017
443	"AT5G38410"	"RBCS-3B"	chr5	-	15377172	15377740	15377172	15377719	15377910	15378045	443	41642,34765,50418	215,140,52	65430,39452,80664	58,34,74	120	99	1	1.0	0.994,0.995,0.999	0.999,0.999,0.999	-0.003
445	"AT5G12210"	"AtRGTB1"	chr5	+	3947670	3947821	3947673	3947821	3947504	3947558	445	100,75,100	16,12,18	132,66,136	29,12,27	102	99	0.353585487525	1.0	0.858,0.858,0.844	0.815,0.842,0.83	0.024
448	"AT2G01220"	"AT2G01220"	chr2	+	124810	124907	124813	124907	124550	124707	448	130,82,160	6,1,4	195,119,193	5,2,2	102	99	0.28732295037	1.0	0.955,0.988,0.975	0.974,0.983,0.989	-0.009
450	"AT5G65930"	"KCBP"	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	450	34,44,61	0,0,0	49,14,60	0,0,1	102	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.983	0.006
451	"AT4G39860"	"AT4G39860"	chr4	+	18500800	18501112	18500803	18501112	18500595	18500719	451	81,45,108	44,51,90	65,45,75	63,44,62	102	99	0.495684397203	1.0	0.641,0.461,0.538	0.5,0.498,0.54	0.034
452	"AT2G45770"	"CPFTSY"	chr2	+	18852175	18852234	18852196	18852234	18852026	18852085	452	2,3,3	148,122,194	1,0,4	238,128,234	120	99	0.705915355161	1.0	0.011,0.02,0.013	0.003,0.0,0.014	0.009
453	"AT2G27710"	"RPP2B"	chr2	+	11816925	11817016	11816928	11817016	11816633	11816840	453	621,760,876	117,146,181	1325,651,1324	253,118,257	102	99	0.761049500519	1.0	0.837,0.835,0.824	0.836,0.843,0.833	-0.005
454	"AT5G13530"	"KEG"	chr5	+	4349758	4349880	4349761	4349880	4349245	4349403	454	19,23,43	7,7,14	40,19,23	12,3,9	102	99	0.708304506606	1.0	0.725,0.761,0.749	0.764,0.86,0.713	-0.034
455	"AT3G63510"	"AT3G63510"	chr3	+	23450778	23450905	23450804	23450905	23450535	23450705	455	88,109,158	0,2,4	103,42,90	2,3,2	125	99	0.357778551908	1.0	1.0,0.977,0.969	0.976,0.917,0.973	0.027
459	"AT5G60980"	"AT5G60980"	chr5	+	24545428	24545494	24545431	24545494	24545230	24545352	459	137,83,134	94,75,142	134,117,175	121,91,164	102	99	0.973420240005	1.0	0.586,0.518,0.478	0.518,0.555,0.509	0.0
460	"AT5G26780"	"SHM2"	chr5	+	9420528	9420654	9420576	9420654	9420380	9420446	460	5,8,13	151,117,204	5,5,13	173,113,150	147	99	0.84696757021	1.0	0.022,0.044,0.041	0.019,0.029,0.055	0.001
461	"AT3G49720"	"AT3G49720"	chr3	-	18441532	18441702	18441532	18441688	18442067	18442198	461	1,5,6	246,220,376	7,3,15	498,231,495	113	99	0.214621834826	0.969582288944	0.004,0.02,0.014	0.012,0.011,0.026	-0.004
463	"AT5G06220"	"AT5G06220"	chr5	+	1883931	1883998	1883934	1883998	1883709	1883813	463	87,118,147	53,50,81	170,87,198	58,25,63	102	99	0.00170957958259	0.0545679320821	0.614,0.696,0.638	0.74,0.772,0.753	-0.106
464	"AT5G28840"	"GME"	chr5	-	10863614	10864044	10863614	10864025	10864725	10864903	464	4,0,3	518,554,914	12,10,11	882,403,902	118	99	0.542221737633	1.0	0.006,0.0,0.003	0.011,0.02,0.01	-0.011
465	"AT2G05830"	"AT2G05830"	chr2	+	2230040	2230199	2230053	2230199	2229910	2229966	465	152,104,262	3,1,0	251,114,239	1,0,2	112	99	1	1.0	0.978,0.989,1.0	0.996,1.0,0.991	-0.007
468	"AT1G27752"	"AT1G27752"	chr1	+	9663958	9664053	9663969	9664053	9663087	9663149	468	38,46,54	5,2,6	55,20,67	10,3,3	110	99	0.615242569199	1.0	0.872,0.954,0.89	0.832,0.857,0.953	0.025
470	"AT4G09680"	"CTC1"	chr4	+	6118834	6119026	6118897	6119026	6118673	6118751	470	52,33,66	0,4,0	40,25,54	2,1,0	162	99	0.266274900161	1.0	1.0,0.834,1.0	0.924,0.939,1.0	-0.01
471	"AT2G36360"	"AT2G36360"	chr2	-	15244303	15244498	15244303	15244477	15244576	15244659	471	0,3,11	58,55,72	10,4,4	73,26,72	120	99	0.364277864812	1.0	0.0,0.043,0.112	0.102,0.113,0.044	-0.035
473	"AT2G36360"	"AT2G36360"	chr2	-	15246857	15246910	15246857	15246886	15246974	15247113	473	1,4,4	39,37,48	1,3,7	79,43,53	123	99	0.807258895072	1.0	0.02,0.08,0.063	0.01,0.053,0.096	0.001
475	"AT1G17455"	"EFL4"	chr1	+	5997885	5998475	5997893	5998475	5997179	5997399	475	36,31,39	0,1,0	57,37,40	0,0,0	107	99	1	1.0	1.0,0.966,1.0	1.0,1.0,1.0	-0.011
476	"AT2G47640"	"AT2G47640"	chr2	+	19537859	19537937	19537862	19537937	19537504	19537529	476	65,46,95	141,73,146	61,52,98	114,71,171	102	99	0.783903559771	1.0	0.309,0.38,0.387	0.342,0.415,0.357	-0.013
477	"AT4G39180"	"SFH2"	chr4	-	18244702	18244847	18244702	18244844	18244921	18245011	477	14,6,16	5,5,5	23,8,9	5,4,14	102	99	0.541981721642	1.0	0.731,0.538,0.756	0.817,0.66,0.384	0.055
478	"AT3G11930"	"AT3G11930"	chr3	+	3776912	3777016	3776915	3777016	3776236	3776659	478	357,270,539	68,68,141	596,277,534	126,41,151	102	99	0.576029193574	1.0	0.836,0.794,0.788	0.821,0.868,0.774	-0.015
479	"AT2G01690"	"VAC14"	chr2	-	312420	312452	312420	312449	312532	312652	479	14,15,17	108,66,126	17,5,8	118,51,105	102	99	0.158478081679	0.85073915665	0.112,0.181,0.116	0.123,0.087,0.069	0.043
480	"AT2G32690"	"ATGRP23"	chr2	-	13863716	13864112	13863716	13864049	13864136	13864596	480	1,1,3	0,0,1	0,1,2	4,1,6	162	99	8.60455185547e-07	0.000203239514826	1.0,1.0,0.647	0.0,0.379,0.169	0.7
481	"AT5G58787"	"AT5G58787"	chr5	+	23743808	23744034	23743853	23744034	23743645	23743712	481	51,33,70	3,2,1	56,34,64	3,2,8	144	99	0.0665548998539	0.60931268781	0.921,0.919,0.98	0.928,0.921,0.846	0.042
482	"AT3G57320"	"AT3G57320"	chr3	+	21210538	21210863	21210567	21210863	21210407	21210499	482	2,0,1	119,92,153	4,1,0	175,120,197	128	99	1	1.0	0.013,0.0,0.005	0.017,0.006,0.0	-0.002
483	"AT4G04460"	"APA3"	chr4	+	2226917	2226982	2226929	2226982	2226725	2226839	483	20,24,53	0,0,3	38,19,42	0,2,0	111	99	0.432880903469	1.0	1.0,1.0,0.94	1.0,0.894,1.0	0.015
485	"AT5G13950"	"AT5G13950"	chr5	-	4500348	4500431	4500348	4500427	4500605	4500681	485	16,15,33	0,0,0	40,7,28	2,0,2	103	99	0.407372502199	1.0	1.0,1.0,1.0	0.951,1.0,0.931	0.039
486	"AT3G22950"	"ARFC1"	chr3	-	8137321	8137542	8137321	8137525	8137769	8137925	486	54,60,120	10,14,17	108,50,120	14,17,16	116	99	0.865070705721	1.0	0.822,0.785,0.858	0.868,0.715,0.865	0.006
487	"AT1G69530"	"EXPA1"	chr1	+	26143108	26143496	26143111	26143496	26142744	26143034	487	9,13,15	3,1,3	27,5,8	6,1,3	102	99	0.492030014687	1.0	0.744,0.927,0.829	0.814,0.829,0.721	0.045
488	"AT2G37480"	"AT2G37480"	chr2	+	15739249	15739848	15739252	15739848	15738603	15738899	488	190,139,190	54,38,72	244,120,258	83,42,75	102	99	0.850445436773	1.0	0.774,0.78,0.719	0.74,0.735,0.77	0.009
489	"AT5G62640"	"ELF5"	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	489	68,63,122	2,2,6	70,31,86	3,4,3	117	99	0.567793175788	1.0	0.966,0.964,0.945	0.952,0.868,0.96	0.032
490	"AT4G38220"	"AT4G38220"	chr4	+	17926508	17926742	17926517	17926742	17926233	17926371	490	3,3,10	248,192,341	8,3,22	381,258,453	108	99	0.143304587932	0.807808542177	0.011,0.014,0.026	0.019,0.011,0.043	-0.007
491	"AT5G14610"	"RH46"	chr5	+	4714589	4715069	4714592	4715069	4714116	4714506	491	40,21,41	132,94,162	25,17,27	123,79,114	102	99	0.317636763463	1.0	0.227,0.178,0.197	0.165,0.173,0.187	0.026
495	"AT3G10480"	"ANAC050"	chr3	+	3265472	3265658	3265475	3265658	3265103	3265381	495	55,58,60	13,16,14	79,48,84	31,15,22	102	99	0.245214452865	1.0	0.804,0.779,0.806	0.712,0.756,0.788	0.044
496	"AT3G22260"	"AT3G22260"	chr3	+	7873334	7873548	7873349	7873548	7873180	7873237	496	19,10,18	20,7,18	15,13,19	14,9,14	114	99	0.517927739389	1.0	0.452,0.554,0.465	0.482,0.556,0.541	-0.036
497	"AT3G23610"	"DSPTP1"	chr3	+	8479495	8479857	8479606	8479857	8479253	8479399	497	1,1,1	24,10,21	0,0,1	16,13,15	210	99	1	1.0	0.019,0.045,0.022	0.0,0.0,0.03	0.019
498	"AT1G44780"	"AT1G44780"	chr1	+	16911209	16911289	16911212	16911289	16910814	16911132	498	47,30,50	18,26,32	18,15,24	12,9,18	102	99	0.663622589297	1.0	0.717,0.528,0.603	0.593,0.618,0.564	0.024
499	"AT1G68080"	"AT1G68080"	chr1	+	25518200	25518296	25518260	25518296	25518034	25518107	499	18,10,16	5,2,6	17,12,25	8,3,3	159	99	0.780362971564	1.0	0.692,0.757,0.624	0.57,0.714,0.838	-0.016
500	"AT4G26570"	"CBL3"	chr4	-	13409246	13409367	13409246	13409355	13409441	13409501	500	2,4,4	220,152,256	6,2,6	219,137,242	111	99	0.328169965965	1.0	0.008,0.023,0.014	0.024,0.013,0.022	-0.005
501	"AT5G13750"	"ZIFL1"	chr5	+	4440803	4440892	4440805	4440892	4440667	4440712	501	139,54,133	1,2,3	94,74,87	1,2,5	101	99	0.323180243465	1.0	0.993,0.964,0.978	0.989,0.973,0.945	0.009
502	"AT2G19950"	"GC1"	chr2	-	8620066	8620714	8620066	8620705	8620808	8620858	502	26,29,69	1,0,0	71,33,60	0,0,0	108	99	1	1.0	0.96,1.0,1.0	1.0,1.0,1.0	-0.013
503	"AT3G06530"	"AT3G06530"	chr3	+	2024720	2024809	2024726	2024809	2024468	2024617	503	27,23,47	3,0,0	29,3,30	0,2,0	105	99	0.562944787691	1.0	0.895,1.0,1.0	1.0,0.586,1.0	0.103
506	"AT1G80490"	"TPR1"	chr1	-	30264999	30265109	30264999	30265106	30265248	30265372	506	45,30,63	51,34,89	60,32,73	86,32,89	102	99	0.973171898133	1.0	0.461,0.461,0.407	0.404,0.493,0.443	-0.004
510	"AT5G37530"	"AT5G37530"	chr5	+	14906875	14906969	14906878	14906969	14906710	14906757	510	5,15,5	4,5,23	11,10,10	11,4,11	102	99	0.599318707437	1.0	0.548,0.744,0.174	0.493,0.708,0.469	-0.068
511	"AT1G52410"	"TSA1"	chr1	+	19522857	19522926	19522869	19522926	19522711	19522759	511	182,157,218	1,1,0	262,67,194	0,0,1	111	99	1	1.0	0.994,0.993,1.0	1.0,1.0,0.994	-0.002
512	"AT4G16990"	"RLM3"	chr4	+	9563014	9563187	9563017	9563187	9562674	9562885	512	160,144,195	125,130,183	286,154,345	277,176,300	102	99	0.361356707674	1.0	0.554,0.518,0.508	0.501,0.459,0.527	0.031
513	"AT4G16990"	"RLM3"	chr4	+	9564676	9564941	9564691	9564941	9564476	9564596	513	48,38,43	285,236,352	64,37,73	387,241,425	114	99	0.469207923095	1.0	0.128,0.123,0.096	0.126,0.118,0.13	-0.009
515	"AT4G00560"	"AT4G00560"	chr4	-	241024	241370	241024	241155	241458	241646	515	32,27,65	11,13,23	78,47,83	20,10,29	314	99	0.218660108663	0.978172683072	0.478,0.396,0.471	0.551,0.597,0.474	-0.092
516	"AT5G63370"	"CDKG1"	chr5	-	25383905	25386785	25383905	25386782	25387099	25387224	516	8,9,8	14,9,6	34,7,35	31,13,14	102	99	0.450911179584	1.0	0.357,0.493,0.564	0.516,0.343,0.708	-0.051
517	"AT4G34430"	"SWI3D"	chr4	+	16463651	16464250	16463657	16464250	16463378	16463542	517	21,30,43	2,1,9	62,14,50	14,4,14	105	99	0.0292817989572	0.375541286637	0.908,0.966,0.818	0.807,0.767,0.771	0.116
518	"AT4G34430"	"SWI3D"	chr4	+	16464636	16465323	16464639	16465323	16464349	16464540	518	1,2,1	56,48,89	4,2,0	59,52,73	102	99	0.352435894315	1.0	0.017,0.039,0.011	0.062,0.036,0.0	-0.01
519	"AT2G15280"	"RTNLB10"	chr2	+	6641241	6641414	6641288	6641414	6640810	6640952	519	1,1,1	9,13,9	0,0,0	9,9,14	146	99	0.810072636671	1.0	0.07,0.05,0.07	0.0,0.0,0.0	0.063
520	"AT2G41710"	"AT2G41710"	chr2	-	17401535	17401601	17401535	17401586	17401666	17401740	520	4,9,9	44,32,81	13,11,9	87,22,67	114	99	0.285091651811	1.0	0.073,0.196,0.088	0.115,0.303,0.104	-0.055
521	"AT5G07380"	"AT5G07380"	chr5	+	2333016	2333143	2333019	2333143	2332825	2332936	521	0,0,2	2,0,0	0,0,0	1,0,5	102	99	1	1.0	0.0,NA,1.0	0.0,NA,0.0	0.5
523	"AT2G47060"	"AT2G47060"	chr2	-	19334101	19334228	19334101	19334211	19334325	19334579	523	110,78,136	0,0,0	127,58,118	0,0,1	116	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.99	0.003
524	"AT5G46430"	"RPL32B"	chr5	+	18833414	18833518	18833418	18833518	18833266	18833301	524	68,49,96	628,442,705	77,36,93	635,425,802	103	99	0.518450052347	1.0	0.094,0.096,0.116	0.104,0.075,0.1	0.009
525	"AT5G13890"	"AT5G13890"	chr5	-	4478842	4479172	4478842	4479153	4479906	4480921	525	3,0,4	1,0,0	0,4,2	3,2,1	118	99	1	1.0	0.716,NA,1.0	0.0,0.627,0.627	0.44
527	"AT4G02640"	"BZIP10"	chr4	+	1154957	1155144	1154975	1155144	1154529	1154611	527	54,35,43	113,89,164	65,38,61	139,80,182	117	99	0.457851291432	1.0	0.288,0.25,0.182	0.284,0.287,0.221	-0.024
529	"AT2G40670"	"ARR16"	chr2	+	16970839	16970913	16970842	16970913	16970684	16970762	529	7,6,10	15,10,18	11,5,17	19,19,25	102	99	0.90751581091	1.0	0.312,0.368,0.35	0.36,0.203,0.398	0.023
530	"AT5G49650"	"XK-2"	chr5	+	20155076	20155251	20155081	20155251	20154895	20154990	530	122,119,195	0,0,0	182,92,196	1,0,0	104	99	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
531	"AT1G72640"	"AT1G72640"	chr1	-	27347584	27347661	27347584	27347658	27347769	27347856	531	45,42,70	88,80,140	86,51,84	204,104,225	102	99	0.195346976428	0.934027445998	0.332,0.338,0.327	0.29,0.322,0.266	0.04
532	"AT3G27340"	"AT3G27340"	chr3	+	10122531	10122935	10122562	10122935	10122353	10122418	532	3,4,3	0,0,0	2,1,5	3,2,5	130	99	5.05859243383e-10	5.97419766435e-07	1.0,1.0,1.0	0.337,0.276,0.432	0.652
535	"AT1G33470"	"AT1G33470"	chr1	+	12145683	12145942	12145686	12145942	12145573	12145610	535	135,77,170	76,56,108	173,88,175	111,60,132	102	99	0.492991649517	1.0	0.633,0.572,0.604	0.602,0.587,0.563	0.019
537	"AT4G34460"	"GB1"	chr4	-	16478993	16479088	16478993	16479073	16479160	16479506	537	155,109,258	0,0,1	265,150,231	2,0,3	114	99	1	1.0	1.0,1.0,0.996	0.991,1.0,0.985	0.007
538	"AT1G02205"	"CER1"	chr1	+	421719	421908	421734	421908	421525	421633	538	2,0,0	213,221,298	1,2,3	402,153,335	114	99	1	1.0	0.008,0.0,0.0	0.002,0.011,0.008	-0.004
539	"AT3G56210"	"AT3G56210"	chr3	-	20853492	20854149	20853492	20854143	20854308	20854434	539	4,16,13	84,60,106	20,9,18	120,79,135	105	99	0.788380667761	1.0	0.043,0.201,0.104	0.136,0.097,0.112	0.001
540	"AT3G25560"	"NIK2"	chr3	-	9281653	9281728	9281653	9281725	9281824	9281968	540	0,0,0	46,26,48	1,0,0	65,25,61	102	99	1	1.0	0.0,0.0,0.0	0.015,0.0,0.0	-0.005
541	"AT5G63440"	"AT5G63440"	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	541	59,52,67	11,14,26	70,44,58	10,7,16	107	99	0.133888421475	0.787410356896	0.832,0.775,0.705	0.866,0.853,0.77	-0.059
542	"AT5G58330"	"AT5G58330"	chr5	-	23581929	23582023	23581929	23582020	23582114	23582395	542	613,620,1082	226,223,370	1281,502,1357	441,168,511	102	99	0.952077119168	1.0	0.725,0.73,0.739	0.738,0.744,0.72	-0.003
544	"AT4G21860"	"MSRB2"	chr4	-	11600004	11600396	11600004	11600386	11600477	11600634	544	352,294,445	1,1,2	1053,621,1107	3,3,7	109	99	1	1.0	0.997,0.996,0.995	0.997,0.995,0.993	0.001
545	"AT5G15540"	"EMB2773"	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646	545	0,2,0	0,3,5	3,0,3	2,1,0	107	99	1	1.0	NA,0.382,0.0	0.581,0.0,1.0	-0.336
546	"AT1G44770"	"AT1G44770"	chr1	-	16908654	16908866	16908654	16908863	16908942	16909060	546	97,87,143	21,14,23	134,84,155	31,12,21	102	99	0.924335795919	1.0	0.818,0.858,0.858	0.808,0.872,0.878	-0.008
547	"AT1G79280"	"NUA"	chr1	-	29826789	29826888	29826789	29826869	29826952	29827087	547	49,64,90	0,0,0	45,24,58	2,0,0	118	99	1	1.0	1.0,1.0,1.0	0.95,1.0,1.0	0.017
548	"AT4G21150"	"RPN2"	chr4	+	11278630	11278791	11278643	11278791	11278402	11278538	548	10,20,34	174,213,394	22,7,34	445,131,324	112	99	0.469829775147	1.0	0.048,0.077,0.071	0.042,0.045,0.085	0.008
550	"AT3G04370"	"CRRSP39"	chr3	+	1160148	1160517	1160151	1160517	1159422	1159892	550	8,2,7	4,6,7	9,2,7	1,1,4	102	99	0.0353665792355	0.406081124135	0.66,0.244,0.493	0.897,0.66,0.629	-0.263
551	"AT3G53930"	"AT3G53930"	chr3	+	19969264	19969629	19969267	19969629	19968797	19969168	551	17,3,3	29,19,38	3,1,9	38,12,40	102	99	0.195305723452	0.934027445998	0.363,0.133,0.071	0.071,0.075,0.179	0.081
552	"AT5G43930"	"AT5G43930"	chr5	+	17678671	17679537	17678677	17679537	17678479	17678605	552	13,2,2	66,54,103	8,4,5	50,20,47	105	99	0.12391495855	0.777698404559	0.157,0.034,0.018	0.131,0.159,0.091	-0.057
554	"AT1G01320"	"AT1G01320"	chr1	-	121492	123501	121492	123495	123578	123669	554	774,686,1083	1,7,4	699,380,918	2,2,8	105	99	1	1.0	0.999,0.989,0.996	0.997,0.994,0.991	0.001
557	"AT4G32330"	"AT4G32330"	chr4	+	15610856	15610956	15610859	15610956	15610667	15610739	557	180,137,218	43,44,52	214,115,232	43,23,61	102	99	0.350210830997	1.0	0.802,0.751,0.803	0.828,0.829,0.787	-0.029
558	"AT5G60580"	"AT5G60580"	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	558	5,5,14	15,15,37	19,13,6	29,17,43	120	99	0.596025916781	1.0	0.216,0.216,0.238	0.351,0.387,0.103	-0.057
559	"AT1G57870"	"ASK4"	chr1	-	21434736	21434972	21434736	21434968	21435252	21435369	559	44,36,51	15,18,39	56,24,62	41,20,29	103	99	0.463438075625	1.0	0.738,0.658,0.557	0.568,0.536,0.673	0.059
