ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
598	23,37,24	3,9,12	48,6,36	18,7,13	103	99
602	163,143,233	0,1,0	187,94,198	0,0,1	109	99
603	32,21,34	5,0,0	42,6,27	1,0,3	170	99
604	35,25,38	52,34,61	43,8,29	65,28,30	179	99
605	8,4,4	52,34,61	2,2,5	65,28,30	107	99
606	4,3,3	128,127,177	3,4,4	146,70,122	101	99
608	23,32,69	22,13,26	42,23,46	26,14,20	101	99
609	15,12,26	3,3,11	21,12,23	9,4,5	164	99
610	15,12,26	24,16,11	21,13,23	13,10,11	187	99
611	3,3,11	24,16,11	9,5,5	13,10,11	121	99
612	30,9,21	155,132,254	22,19,14	214,179,286	106	99
613	6,1,4	112,104,135	4,7,8	148,113,184	101	99
614	179,155,311	19,12,43	428,166,373	43,22,47	104	99
615	38,30,56	1,0,0	60,23,52	2,0,1	198	99
616	450,440,841	0,0,3	812,339,596	0,1,2	167	99
617	1,0,1	285,235,404	1,0,1	392,232,400	131	99
618	21,14,22	15,6,11	23,14,16	7,3,12	103	99
619	1,5,4	8,11,18	12,0,17	20,6,11	181	99
620	0,0,1	63,28,62	0,0,0	37,29,55	110	99
621	4,2,8	1,1,8	4,5,11	4,2,7	104	99
623	1,1,0	118,110,184	1,0,1	177,102,147	101	99
625	0,0,0	333,233,438	5,1,1	467,248,483	198	99
626	1,1,3	121,79,145	0,1,2	118,59,118	146	99
627	82,60,128	1,1,0	96,34,98	0,0,0	140	99
628	4,3,14	0,1,2	1,4,2	1,0,0	101	99
629	96,52,88	3,3,2	138,61,142	7,3,9	140	99
630	2,4,5	11,10,14	6,1,8	39,12,20	101	99
631	9,1,4	27,26,28	7,0,7	34,24,47	101	99
633	0,1,0	4,2,5	0,0,2	13,2,5	107	99
634	2,2,12	17,11,25	6,3,7	13,11,26	101	99
635	86,74,160	2,3,1	130,90,127	5,1,2	107	99
636	919,798,1010	8,3,5	1496,872,1736	4,1,8	107	99
637	97,58,97	72,56,62	79,46,116	85,37,74	101	99
638	129,90,176	8,1,5	156,78,204	5,3,9	110	99
639	19,18,13	110,88,139	27,18,24	190,49,159	110	99
641	197,155,209	13,8,15	269,193,308	24,10,27	106	99
643	8,10,12	20,20,44	10,8,9	23,21,32	114	99
644	0,0,2	0,6,9	0,0,0	3,2,5	104	99
647	139,119,201	1,0,0	212,110,210	0,1,2	116	99
648	2791,2554,3528	4,1,2	5156,2624,5532	3,1,3	101	99
649	3,3,1	144,89,139	1,0,3	93,34,61	101	99
651	9,8,8	32,20,54	15,2,14	54,22,54	101	99
653	8,5,8	336,265,372	16,22,30	384,246,486	117	99
654	125,145,206	115,111,116	206,101,199	148,70,150	101	99
655	5,2,3	4,0,6	17,8,8	20,10,14	103	99
656	44,38,78	4,2,8	101,29,71	12,2,11	131	99
657	49,40,51	4,1,8	96,48,89	5,3,3	103	99
658	52,34,100	0,1,3	87,22,91	0,0,0	107	99
660	14,5,12	31,29,38	11,4,15	69,36,92	101	99
661	2,3,6	12,13,28	4,2,2	24,10,22	101	99
662	4,5,1	17,21,25	7,3,3	21,10,28	103	99
663	11,20,11	8,6,5	33,11,23	4,6,9	103	99
666	105,74,128	0,0,0	126,70,112	0,1,0	167	99
667	196,147,220	23,25,32	269,132,280	38,33,58	108	99
669	10,10,12	70,67,97	12,5,4	96,48,106	107	99
671	185,144,252	220,211,273	340,181,365	359,246,412	101	99
672	40,27,35	485,426,580	35,30,49	634,438,799	110	99
673	32,35,74	18,18,20	69,35,76	19,1,16	124	99
674	246,165,300	4,0,0	250,142,244	0,0,0	198	99
675	6,6,11	298,209,348	8,13,6	310,199,322	128	99
676	422,293,424	1,0,0	299,228,362	1,0,0	104	99
677	5,6,12	5,5,7	18,6,14	11,0,5	102	99
678	20,24,41	2,2,1	28,18,33	8,1,9	102	99
679	227,183,264	0,0,0	320,162,349	1,0,5	116	99
682	60,32,71	0,0,1	74,20,80	0,0,0	107	99
683	95,99,154	3,7,14	131,77,159	9,1,15	101	99
685	22,13,26	42,23,51	44,32,39	49,34,55	110	99
686	5,3,6	3,6,8	19,9,16	13,9,17	107	99
688	3,4,6	2,0,2	22,10,9	3,2,0	107	99
690	111,93,130	0,0,0	133,97,124	0,0,1	113	99
691	217,155,233	13,4,8	223,153,297	3,2,6	198	99
692	21,9,11	123,92,124	11,21,12	97,95,121	103	99
694	0,0,1	17,7,27	2,0,3	22,7,45	115	99
696	22,16,28	243,192,291	21,18,39	234,163,234	101	99
698	33,33,48	12,11,10	65,29,47	6,10,7	101	99
699	31,17,38	5,4,12	34,25,18	4,11,5	140	99
702	2,5,10	21,12,18	11,6,13	15,15,23	125	99
703	82,100,128	95,81,151	108,64,137	164,75,178	101	99
704	58,42,91	51,42,80	44,27,76	57,40,69	101	99
705	61,60,109	30,11,24	80,65,88	29,23,28	119	99
706	31,25,46	79,58,109	52,25,64	64,37,92	118	99
707	7,4,6	0,2,4	4,1,6	0,0,0	153	99
708	7,4,6	107,69,122	4,1,6	87,42,78	156	99
709	7,4,6	29,19,36	4,1,6	34,11,32	159	99
710	0,2,4	107,69,122	0,0,0	87,42,78	101	99
711	0,2,4	29,19,36	0,0,0	34,11,32	104	99
712	107,69,122	29,19,36	87,42,78	34,11,32	101	99
713	14,8,19	42,29,48	9,13,18	40,26,41	101	99
715	176,163,210	2,0,1	249,152,235	1,3,1	147	99
716	235,190,379	2,0,2	294,210,323	0,0,1	102	99
717	2,0,1	28,31,41	0,1,0	31,20,26	198	99
718	47,57,100	7,1,4	95,35,98	3,0,0	101	99
719	36,28,32	20,15,39	52,36,65	48,34,64	101	99
720	47,30,47	0,2,0	52,24,45	0,2,0	104	99
721	38,36,53	0,0,3	46,36,72	0,0,0	104	99
723	82,43,107	2,0,1	76,70,108	0,1,1	122	99
724	72,79,119	40,36,64	117,52,121	77,30,75	104	99
725	11,5,15	0,1,7	26,14,30	0,1,0	198	99
726	31,25,38	10,5,14	34,23,32	26,14,30	125	99
727	818,571,1052	0,0,0	811,517,983	2,0,0	103	99
728	16,8,18	51,36,76	19,11,22	68,34,62	101	99
729	4,1,1	72,74,82	4,1,2	76,30,64	122	99
732	353,237,415	149,106,181	359,194,369	175,108,209	101	99
734	131,110,145	0,0,0	157,113,192	0,0,1	104	99
737	33,38,53	11,10,26	74,46,74	34,17,32	103	99
739	91,86,112	11,21,29	160,81,151	34,19,37	101	99
741	11,5,30	8,5,12	27,24,26	11,9,22	104	99
742	116,90,194	14,11,29	155,76,168	30,9,18	101	99
743	22,15,27	28,18,37	16,5,17	21,7,31	101	99
744	22,15,27	10,10,26	16,5,17	33,12,22	110	99
745	28,18,37	10,10,26	21,7,31	33,12,22	107	99
746	43,18,48	4,2,8	58,26,68	9,4,8	123	99
747	8,9,19	0,0,1	21,11,20	0,0,0	182	99
748	17,10,16	0,0,0	9,8,13	0,0,1	131	99
749	60,38,69	1,1,0	37,8,41	1,2,3	131	99
750	27,18,31	31,18,20	23,16,25	23,9,27	101	99
752	0,0,0	93,57,116	1,0,0	132,45,115	101	99
753	73,65,114	29,14,41	104,60,127	30,17,47	110	99
754	17,28,31	0,0,0	63,31,68	0,2,1	104	99
755	0,1,4	1,0,2	3,4,4	6,0,1	104	99
756	6,4,13	26,41,55	6,3,9	60,30,63	104	99
757	14,7,26	0,0,3	19,12,16	0,1,0	103	99
758	3,0,9	4,1,13	8,2,6	15,10,17	102	99
760	59,46,69	20,11,18	104,67,134	30,19,51	108	99
761	29,47,67	0,1,0	58,22,50	0,0,0	110	99
763	54,35,84	3,4,10	47,29,56	7,0,5	101	99
764	120,88,140	35,30,31	225,116,181	52,20,34	101	99
765	180,143,216	2,2,3	191,143,238	5,4,0	103	99
766	152,120,145	5,2,0	157,96,174	1,4,4	104	99
767	116,72,140	0,0,0	118,75,127	0,1,0	128	99
770	1,0,0	16,19,31	0,0,0	19,14,26	111	99
771	0,0,2	58,41,83	5,2,1	68,29,72	109	99
773	34,23,13	108,51,118	16,14,22	106,74,139	101	99
774	13,9,5	110,114,129	5,7,8	92,75,115	170	99
775	473,321,618	12,12,17	363,324,473	12,14,17	101	99
777	0,0,1	43,20,64	0,0,1	31,20,31	134	99
778	50,52,180	21,20,40	271,50,175	68,15,56	114	99
779	32,20,57	12,9,20	29,33,41	25,17,21	107	99
780	285,234,402	1,0,1	252,134,301	0,0,1	113	99
782	902,838,1125	1,0,6	922,627,1097	0,3,2	101	99
783	35,25,44	0,0,0	40,38,41	1,0,0	106	99
784	59,34,67	1,0,2	68,73,108	0,0,1	116	99
785	1,0,1	25,26,50	2,0,7	42,32,56	101	99
786	43,39,51	1,7,4	57,29,75	3,4,5	105	99
787	320,306,396	61,53,76	577,307,517	95,42,95	101	99
789	155,124,198	50,28,70	206,106,212	51,33,66	118	99
791	11,13,10	11,12,8	19,4,17	30,13,35	130	99
792	9,5,5	43,31,77	13,8,8	57,19,72	110	99
794	82,52,79	0,0,0	115,30,86	0,1,0	106	99
796	0,0,0	77,91,114	3,2,0	127,77,122	110	99
797	1,0,1	0,0,0	6,3,4	0,2,3	101	99
798	2,3,3	24,5,13	0,1,0	12,16,9	128	99
799	506,318,617	112,60,127	594,425,674	111,72,107	104	99
800	3,1,1	1,0,0	3,0,2	0,0,2	106	99
801	6,5,4	8,7,5	4,7,4	7,4,10	107	99
802	139,97,143	1,5,8	138,63,155	12,1,6	137	99
804	101,110,146	0,0,1	176,71,188	0,0,0	100	99
806	13,8,17	0,1,1	10,2,18	0,0,0	107	99
807	47,36,60	6,4,7	56,35,57	5,6,10	101	99
808	7,12,15	104,73,118	3,0,3	41,16,49	103	99
809	46,52,84	37,38,63	82,27,59	51,33,58	134	99
812	0,1,1	70,40,72	1,1,3	66,38,64	109	99
813	55,34,35	59,64,115	34,30,46	58,27,60	101	99
814	28,26,30	86,48,90	42,28,35	82,48,95	104	99
815	25,43,40	18,18,36	60,37,49	44,16,29	110	99
816	26,32,45	22,24,44	48,19,52	38,24,49	101	99
818	65,42,55	0,0,0	48,33,42	1,1,1	105	99
819	36,32,41	0,0,0	46,37,60	0,0,2	198	99
820	18,9,18	1,0,2	12,9,20	1,0,1	109	99
823	18,10,12	0,2,2	93,50,99	26,5,20	109	99
824	45,22,61	17,20,32	80,25,64	29,13,37	104	99
826	7,10,13	320,218,336	6,13,9	245,162,253	116	99
827	28,28,50	41,35,69	37,15,59	59,16,53	104	99
828	15,8,30	2,1,1	33,19,22	0,0,0	101	99
829	423,340,476	291,215,355	746,454,766	466,304,568	141	99
830	37,29,50	0,0,0	57,32,78	1,0,0	102	99
831	169,122,274	7,6,2	269,162,271	1,2,6	104	99
834	41,29,44	7,6,9	57,13,36	7,2,9	113	99
835	4,2,1	88,83,109	4,4,0	118,82,128	101	99
836	2414,1940,2886	0,0,2	2765,1706,3231	0,3,2	108	99
839	210,177,274	1,2,2	263,145,215	1,0,2	101	99
841	1,0,0	125,116,190	0,0,0	107,63,120	122	99
842	56,40,60	32,38,60	63,23,76	73,37,88	104	99
843	8,1,10	40,25,34	8,11,16	53,20,41	103	99
845	4,7,10	45,40,45	10,6,5	72,21,48	101	99
846	16,25,30	6,4,14	44,19,24	11,3,6	101	99
847	17,22,41	1,1,2	35,19,46	7,1,3	104	99
848	0,0,0	0,2,1	3,0,1	5,0,8	165	99
849	73,37,82	75,61,93	119,64,112	70,53,68	149	99
850	7,3,15	111,84,124	15,5,7	160,74,115	198	99
851	10,4,19	7,10,14	9,9,22	20,4,7	104	99
854	6,7,7	3,0,2	10,7,17	2,0,1	103	99
855	1,1,5	86,91,156	2,0,3	151,80,145	198	99
856	4,6,1	52,54,106	6,1,6	92,51,106	101	99
857	10,20,17	37,28,44	20,12,27	43,24,40	113	99
860	41,47,89	351,379,551	74,34,75	595,264,489	101	99
861	1,1,3	519,486,755	2,0,1	985,425,921	122	99
862	0,0,0	1,2,1	1,0,0	4,2,5	101	99
863	38,48,47	7,10,8	29,19,32	27,12,21	171	99
864	58,49,77	188,208,270	89,50,94	272,147,355	102	99
865	8,15,14	89,106,190	15,8,25	154,50,155	104	99
866	81,79,183	10,11,20	150,40,158	7,5,8	104	99
868	1593,1134,1904	4,3,0	1651,1109,1837	2,4,12	142	99
869	293,241,390	0,0,0	446,287,505	2,0,0	115	99
870	3,3,3	0,2,0	1,3,2	0,0,0	101	99
871	0,0,0	2,1,3	0,0,1	1,0,3	157	99
872	2,0,0	97,74,121	0,0,4	96,83,109	157	99
873	72,45,99	0,0,1	88,35,99	0,0,0	104	99
874	10,12,29	102,71,124	15,10,19	61,34,56	101	99
875	56,52,85	30,23,42	44,33,44	19,18,22	101	99
876	17,13,17	240,186,342	8,3,6	274,197,310	198	99
877	3,4,3	0,0,0	1,2,9	0,0,2	106	99
878	4,3,3	36,33,43	4,3,2	61,29,63	113	99
879	25,23,42	11,8,11	51,30,43	17,9,10	111	99
881	35,32,58	20,32,29	65,25,57	35,17,40	101	99
882	294,199,333	1,2,0	253,190,306	2,0,3	132	99
883	248,175,324	0,0,1	269,178,284	0,0,0	160	99
885	8,2,7	96,95,150	3,1,7	126,72,137	118	99
886	69,49,79	315,225,448	93,62,107	454,246,427	101	99
889	240,160,303	0,0,1	262,135,303	0,0,0	100	99
891	16,15,33	3,8,9	39,12,40	7,7,11	107	99
892	25,16,27	19,16,20	26,23,25	20,13,24	106	99
894	5,0,5	3,3,1	6,2,3	3,0,3	105	99
895	22,17,50	3,3,1	37,11,31	3,0,3	144	99
896	22,17,50	5,0,5	37,11,31	6,2,3	137	99
897	66,83,109	5,12,17	136,58,148	9,2,18	104	99
898	141,116,179	2,0,0	159,102,185	2,1,3	118	99
899	18,10,17	2,1,9	25,10,23	4,1,4	147	99
900	83,89,138	1,1,0	164,56,131	3,2,0	117	99
901	86,84,146	6,7,5	142,75,155	13,1,10	161	99
902	280,202,392	8,10,18	423,184,492	17,5,11	101	99
904	513,366,603	1,3,5	534,349,680	4,1,3	103	99
905	9,7,14	556,397,639	14,8,11	497,327,683	101	99
906	5,3,11	18,8,18	2,2,4	11,11,17	134	99
907	36,43,52	2,1,0	23,28,45	2,0,3	161	99
908	85,73,91	4,10,13	96,50,76	3,10,3	104	99
909	11,12,10	1,0,1	16,8,17	2,2,1	108	99
910	6,3,1	213,192,270	5,2,6	205,123,273	101	99
911	10,5,8	39,21,59	14,5,16	43,11,30	109	99
912	1,0,0	11,8,5	1,0,0	4,5,8	119	99
913	21,16,38	6,2,4	29,7,35	8,1,3	101	99
914	164,149,224	0,0,1	169,65,195	0,0,0	198	99
916	24,14,23	9,5,12	47,23,31	11,4,15	121	99
917	61,69,85	1,2,1	87,27,102	0,2,3	110	99
918	40,25,49	3,0,1	43,23,46	2,2,0	116	99
919	234,147,278	12,11,13	239,187,307	11,3,16	103	99
921	93,49,119	0,2,1	80,32,121	2,1,2	105	99
922	74,70,137	1,3,1	77,42,90	3,2,1	106	99
924	27,26,63	2,0,3	48,19,53	5,0,2	103	99
925	75,50,118	10,7,17	89,62,119	24,20,19	128	99
926	1,0,0	55,60,91	6,2,1	88,58,90	110	99
927	64,68,81	3,0,0	86,76,144	0,0,0	134	99
928	95,62,117	7,3,13	116,78,121	16,6,12	103	99
929	2,2,0	188,146,246	10,5,14	412,219,404	117	99
930	158,173,241	2,3,2	238,96,297	6,0,5	102	99
931	167,144,181	8,9,8	221,100,226	12,2,14	102	99
932	8,3,5	30,26,41	9,8,11	39,21,43	101	99
933	34,25,33	0,2,0	57,16,43	0,0,1	103	99
934	109,87,137	1,1,0	100,65,110	1,0,1	198	99
935	160,73,105	42,38,72	115,53,130	79,35,56	101	99
936	121,89,135	0,0,0	144,69,145	0,1,0	103	99
937	3,3,2	17,7,12	6,1,5	21,10,34	111	99
938	256,193,368	1,0,0	363,256,376	0,0,0	102	99
942	8437,7002,10458	7,5,7	8831,5915,10571	4,9,7	101	99
943	8441,7006,10462	3,3,3	8831,5915,10577	2,6,2	105	99
944	11,9,11	3,3,3	4,9,13	2,6,2	102	99
946	129,150,188	44,41,61	227,122,283	62,45,87	128	99
947	178,162,248	0,0,0	281,163,328	1,1,0	104	99
948	35,22,45	0,0,0	42,19,45	0,1,1	117	99
949	12,9,14	8,2,17	13,6,15	13,8,14	103	99
951	3,3,2	76,35,97	3,2,1	64,34,61	164	99
952	16,5,25	0,1,0	42,24,41	0,0,0	118	99
953	253,160,351	15,6,15	251,143,279	7,7,11	104	99
954	527,441,887	3,2,7	750,322,704	5,4,2	104	99
956	10,12,24	0,0,1	7,8,7	2,0,1	103	99
957	1328,995,1768	21,20,38	1592,1009,1731	32,26,30	101	99
958	21,9,8	38,25,35	22,7,18	48,27,44	101	99
959	23,12,20	13,2,8	24,13,18	8,6,7	104	99
960	21,26,44	365,356,567	57,42,58	574,298,588	127	99
961	0,0,0	1,6,7	0,0,2	8,7,9	124	99
962	383,325,481	9,5,6	145,89,199	6,1,3	107	99
963	36,42,81	123,131,212	61,52,78	228,118,267	114	99
964	1,4,4	90,70,77	10,6,15	133,84,175	117	99
965	34,20,28	0,0,1	42,28,48	1,0,0	101	99
966	5,3,4	0,0,1	9,9,4	1,0,0	118	99
967	0,0,0	29,17,24	5,2,0	38,21,44	115	99
969	0,1,1	132,59,131	0,0,0	111,88,118	114	99
970	56,56,75	4,5,11	93,51,99	10,7,12	101	99
971	15,17,19	35,17,48	17,8,24	65,33,55	101	99
972	44,31,46	0,0,2	31,13,41	1,0,0	198	99
973	0,0,0	55,34,71	0,2,0	65,44,89	112	99
974	27,16,23	29,27,66	18,13,25	38,29,48	112	99
975	4,5,13	36,26,35	15,31,20	70,63,100	101	99
976	0,0,1	76,62,92	0,0,0	100,71,102	101	99
977	4,0,3	4,3,7	1,1,1	4,0,4	101	99
981	59,67,91	2,7,7	104,47,100	6,3,3	101	99
984	0,0,0	1,3,5	2,0,1	10,13,7	126	99
987	130,133,228	26,28,72	199,113,218	47,26,68	102	99
988	117,64,141	313,247,541	110,73,108	419,305,533	198	99
990	5,2,2	112,55,123	2,3,1	65,48,64	122	99
991	3,1,2	31,26,35	0,2,1	32,24,37	121	99
992	29,24,29	0,2,0	33,22,26	0,0,1	198	99
993	649,422,712	1,0,0	389,263,493	0,0,0	198	99
994	15,11,25	6,4,5	42,25,34	8,5,8	105	99
995	41,29,38	6,4,14	40,20,52	9,4,1	104	99
996	3,1,3	27,21,27	6,4,6	60,37,49	101	99
999	85,101,122	8,2,4	152,66,127	2,3,5	104	99
1000	7,3,2	1,0,4	0,3,4	0,0,0	101	99
1001	54,28,69	75,81,101	89,35,64	77,63,101	101	99
1002	9,11,16	33,25,45	10,0,8	22,22,21	103	99
1003	20,13,18	1,0,0	38,18,32	1,0,0	106	99
1005	34,24,51	5,7,14	38,16,46	13,1,7	101	99
1006	82,59,86	13,7,9	87,72,115	18,8,11	104	99
1007	74,62,130	3,1,2	118,77,138	0,1,2	198	99
1008	206,189,238	0,0,0	304,172,304	0,0,2	103	99
1009	3,1,3	234,181,261	1,0,1	181,120,185	134	99
1010	401,350,485	4,2,5	538,316,590	5,5,6	110	99
1011	21,33,48	4,3,3	48,19,31	3,2,6	101	99
1014	111,100,181	23,22,38	188,74,149	25,15,27	142	99
1016	0,0,0	1,0,0	0,1,2	0,0,0	104	99
1018	34,33,45	6,1,5	34,27,39	7,4,14	121	99
1019	52,40,69	0,0,1	53,41,59	0,0,0	102	99
1021	31,26,43	111,54,141	39,31,47	160,62,128	114	99
1022	0,0,0	31,18,37	1,1,2	25,15,53	171	99
1024	11,16,24	4,1,1	19,14,25	2,0,5	104	99
1025	480,471,654	171,141,204	994,585,1054	317,186,344	101	99
1028	5,8,5	37,37,69	6,7,14	48,36,79	101	99
1030	1985,1430,2477	12,11,29	2390,1580,2566	22,17,21	104	99
1031	1,0,4	12,11,29	1,1,3	22,17,21	198	99
1032	0,0,4	1984,1430,2477	0,1,1	2389,1580,2564	197	99
1033	79,49,112	2,4,5	88,66,99	3,0,1	102	99
1034	99,90,115	0,0,0	163,85,135	0,0,1	198	99
1035	141,103,165	6,3,13	156,89,169	5,2,8	104	99
1037	23,15,38	14,6,26	41,20,30	14,2,12	104	99
1038	7,1,7	27,21,36	5,2,0	49,12,37	101	99
1039	399,295,589	119,90,169	605,327,673	228,99,215	101	99
1042	7,8,5	0,1,0	11,7,10	0,0,0	198	99
1044	1,1,0	8,6,8	2,2,1	17,7,11	171	99
1045	110,77,152	4,8,11	166,77,151	12,0,7	117	99
1046	13,7,29	6,1,6	38,7,29	4,1,3	198	99
1047	5,3,3	0,0,2	6,3,11	0,0,0	102	99
1048	9,5,4	9,10,27	22,12,22	31,26,48	125	99
1049	9,16,21	2,4,2	28,17,17	14,1,10	101	99
1052	54,43,49	0,0,0	63,25,73	1,0,0	107	99
1053	45,37,43	0,1,0	48,24,50	0,1,0	107	99
1054	61,51,67	1,1,5	86,41,108	8,2,6	107	99
1055	34,22,44	26,19,28	47,24,43	30,10,27	113	99
1056	0,1,0	183,134,221	0,0,0	196,140,196	114	99
1057	83,68,140	0,1,0	119,75,125	0,0,0	100	99
1058	6,5,10	0,0,0	17,6,14	1,0,0	120	99
1059	1,5,2	54,41,67	9,2,12	85,47,68	101	99
1060	33,15,19	3,2,1	30,19,32	1,2,1	105	99
1063	5,6,14	31,40,61	9,7,7	75,27,55	112	99
1064	1024,716,1337	24,14,29	856,563,1026	11,7,16	101	99
1065	1449,1246,1997	20,25,24	2066,1005,2148	26,18,27	101	99
1066	0,0,0	15,10,21	2,1,2	19,8,17	110	99
1067	102,113,169	11,4,12	166,56,145	13,8,15	101	99
1068	5,5,9	2,0,4	27,8,16	9,2,6	107	99
1069	146,160,255	2,0,0	252,158,287	5,3,3	140	99
1070	0,1,0	0,0,0	0,0,0	1,0,0	107	99
1071	99,92,117	0,1,0	78,55,113	0,0,0	198	99
1073	1,3,5	2,0,1	3,1,3	0,0,1	104	99
1074	4751,4109,5845	0,0,2	6382,3814,6288	0,0,0	102	99
1075	2,2,1	26,28,36	3,1,3	83,26,69	116	99
1077	81,67,115	10,7,8	112,24,73	4,1,6	198	99
1078	69,77,78	106,126,131	109,74,136	201,130,243	120	99
1080	273,234,337	12,12,21	362,174,315	23,9,26	101	99
1081	584,551,868	0,0,1	638,342,696	1,0,0	107	99
1082	166,108,206	5,1,6	206,137,215	3,0,1	105	99
1083	24,34,43	32,15,41	47,27,36	41,19,38	105	99
1084	254,226,334	0,0,0	379,237,410	2,0,1	102	99
1085	4,0,1	1,1,0	0,0,0	1,0,6	107	99
1086	82,75,84	16,13,19	98,64,104	23,17,27	140	99
1087	8,5,9	34,14,26	10,12,11	44,27,37	101	99
1088	81,67,92	0,0,0	129,99,145	0,0,1	111	99
1091	230,160,311	8,6,10	259,156,318	14,6,8	104	99
1092	1,4,1	64,41,53	1,2,1	60,45,93	110	99
1095	28,23,40	2,0,3	52,34,73	3,0,0	198	99
1096	20,25,36	0,1,1	32,21,42	5,1,0	198	99
1097	31,27,27	61,50,71	37,21,31	108,55,81	101	99
1098	2,1,3	21,14,28	86,3,59	31,20,28	119	99
1099	3,3,5	0,0,0	94,6,59	1,1,0	161	99
1100	9,7,9	1,0,0	97,8,70	0,0,0	182	99
1101	22,16,30	0,0,0	39,23,28	1,1,0	140	99
1102	28,20,34	1,0,0	42,25,39	0,0,0	161	99
1103	6,4,4	1,0,0	4,3,11	0,0,0	119	99
1104	908,320,1207	0,4,0	1085,444,774	13,2,7	119	99
1105	909,322,1209	0,2,0	1093,447,774	0,1,0	161	99
1106	1,6,2	0,2,0	21,5,7	0,1,0	140	99
1107	55,13,42	32,55,76	4,36,11	158,88,123	119	99
1108	2,4,8	6,7,11	8,1,5	9,4,5	101	99
1110	51,32,50	32,19,35	40,39,57	37,20,36	101	99
1111	101,60,128	0,0,1	102,58,102	1,0,2	113	99
1112	50,49,113	1,2,4	95,56,93	4,0,2	104	99
1113	31,23,32	0,0,2	17,13,31	0,0,0	198	99
1114	231,200,304	6,2,8	456,255,498	12,2,8	107	99
1116	5,6,5	25,31,44	1,0,2	40,20,28	101	99
1118	26,31,27	10,3,5	62,42,76	13,11,10	104	99
1119	77,68,76	95,62,95	52,36,54	41,26,59	138	99
1120	31,20,36	39,61,52	43,34,60	86,52,92	106	99
1121	0,1,1	24,31,44	1,0,1	39,18,25	137	99
1122	21,20,27	17,11,15	35,18,38	20,16,33	114	99
1123	2,7,4	0,0,1	9,3,3	0,0,0	101	99
1124	104,83,123	0,1,0	74,43,115	2,0,1	108	99
1125	15,13,10	80,84,125	14,15,14	97,87,112	101	99
1126	35,37,56	0,2,2	45,15,28	5,0,1	102	99
1127	12,17,22	3,0,0	30,7,31	0,0,0	111	99
1128	97,72,163	64,57,87	138,46,120	113,44,94	104	99
1129	21,8,7	101,73,140	7,5,13	97,58,117	101	99
1131	225,199,261	1,0,1	393,245,441	8,8,4	172	99
1132	0,0,0	80,77,130	0,0,1	104,63,134	121	99
1134	2,3,2	48,54,90	2,2,1	68,40,76	122	99
1135	106,69,160	19,11,33	169,98,195	49,18,48	104	99
1136	3,4,4	42,26,58	2,9,4	71,37,64	101	99
1137	0,0,0	93,79,138	2,2,1	113,83,143	143	99
1138	0,0,0	208,182,360	1,0,0	257,121,297	176	99
1140	569,419,648	432,268,548	606,386,662	551,310,622	101	99
1141	370,298,520	2,0,1	578,244,522	1,0,0	105	99
1142	41,40,57	0,0,1	70,35,49	1,0,0	104	99
1144	0,1,0	470,350,579	1,0,0	501,341,637	196	99
1145	6,7,11	22,14,30	9,6,16	29,16,23	101	99
1146	5,6,11	18,17,21	10,6,12	18,13,26	116	99
1147	27,22,28	0,0,1	17,16,29	0,0,0	102	99
1149	71,62,93	20,36,28	90,47,80	31,13,25	101	99
1151	9,23,16	3,4,3	26,10,35	10,4,5	104	99
1152	1,1,0	45,23,62	0,2,2	59,30,62	101	99
1154	1052,800,1572	1,0,0	1135,749,1198	0,0,0	105	99
1155	1088,695,1306	0,0,0	993,670,1055	0,0,5	101	99
1157	111,108,146	6,2,6	169,74,170	7,4,6	110	99
1158	58,28,35	5,2,0	38,21,30	0,0,0	104	99
1160	12,16,23	0,0,0	23,21,21	1,0,0	107	99
1161	35,29,50	0,2,0	53,20,50	0,1,1	104	99
1162	20,12,19	5,6,12	19,5,9	7,2,12	102	99
1164	42,18,34	22,23,23	27,13,27	29,9,29	101	99
1165	27,27,34	77,66,98	33,15,26	98,47,104	101	99
1166	154,86,146	3,2,3	90,64,87	2,2,0	102	99
1168	27,31,40	0,0,0	29,15,45	3,0,0	101	99
1169	261,176,299	4,11,10	302,207,333	10,7,2	101	99
1170	1,3,4	136,83,113	0,1,1	118,91,112	101	99
1173	0,0,1	24,34,36	0,0,0	47,43,43	161	99
1174	80,88,102	0,2,0	68,44,103	2,0,0	157	99
1175	46,49,75	16,16,14	84,21,71	36,11,34	104	99
1176	12,14,20	43,29,48	29,19,33	78,47,78	112	99
1177	85,86,148	0,0,0	153,73,139	2,0,0	101	99
1178	38,31,53	3,0,9	39,22,43	0,2,2	104	99
1179	29,15,30	0,0,0	24,12,38	0,0,2	166	99
1180	59,45,84	0,0,0	70,39,83	0,0,1	110	99
1181	703,678,1069	15,25,31	1087,489,1160	40,11,34	104	99
1182	806,550,1053	6,3,3	969,665,1065	3,3,1	101	99
1183	806,550,1053	14,10,6	969,665,1065	6,4,5	104	99
1184	6,3,3	14,10,6	3,3,1	6,4,5	101	99
1186	14,28,40	2,1,6	39,18,36	0,1,1	116	99
1187	283,214,436	3,1,1	689,302,702	3,1,3	111	99
1190	214,168,267	8,3,5	347,179,308	13,13,10	104	99
1191	120,113,168	3,5,6	181,96,191	15,6,17	134	99
1192	3,3,4	84,47,102	6,1,11	109,47,100	102	99
