ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
199	"AT1G48550"	"AT1G48550"	chr1	-	17951936	17952033	17951943	17952033	17951770	17951839	199	1,0,2	8,6,15	0,0,0	13,6,8	105	99	0.454816523177	1.0	0.105,0.0,0.112	0.0,0.0,0.0	0.072
200	"AT4G25880"	"APUM6"	chr4	+	13158571	13158760	13158571	13158743	13159055	13159382	200	7,8,7	123,87,158	18,10,9	118,110,120	115	99	0.037182785779	0.177044640544	0.047,0.073,0.037	0.116,0.073,0.061	-0.031
204	"AT2G23010"	"SCPL9"	chr2	+	9802271	9802321	9802271	9802317	9802404	9802674	204	1,1,2	94,56,81	2,2,0	81,48,90	102	99	1	1.0	0.01,0.017,0.023	0.023,0.039,0.0	-0.004
205	"AT5G13050"	"5FCL"	chr5	-	4137548	4137594	4137552	4137594	4137210	4137281	205	82,49,81	2,2,6	90,52,121	1,2,3	102	99	0.122483133552	0.470879602322	0.975,0.96,0.929	0.989,0.962,0.975	-0.021
206	"AT1G16270"	"AT1G16270"	chr1	+	5563086	5563364	5563086	5563200	5563717	5566376	206	12,13,29	4,3,6	23,11,24	13,10,4	198	99	0.152175204286	0.560134262585	0.6,0.684,0.707	0.469,0.355,0.75	0.139
208	"AT4G39710"	"PNSL4"	chr4	-	18427558	18427619	18427562	18427619	18427413	18427482	208	401,369,492	1,0,1	715,483,965	4,2,2	102	99	1	1.0	0.997,1.0,0.998	0.994,0.996,0.998	0.002
210	"AT5G12240"	"AT5G12240"	chr5	-	3960048	3960280	3960210	3960280	3959631	3959672	210	2,2,1	159,122,203	1,0,1	173,108,171	198	99	1	1.0	0.006,0.008,0.002	0.003,0.0,0.003	0.003
214	"AT3G45240"	"GRIK1"	chr3	-	16571447	16571543	16571456	16571543	16571170	16571353	214	201,132,215	0,0,1	127,93,173	0,0,0	107	99	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
216	"AT4G32900"	"AT4G32900"	chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	216	27,24,39	91,62,98	36,25,38	80,60,88	106	99	0.311998149736	0.909702470298	0.217,0.266,0.271	0.296,0.28,0.287	-0.036
218	"AT5G23830"	"AT5G23830"	chr5	+	8034064	8034163	8034064	8034154	8034277	8034459	218	94,62,146	0,0,1	166,134,136	0,0,1	107	99	1	1.0	1.0,1.0,0.993	1.0,1.0,0.992	0.0
219	"AT4G31340"	"AT4G31340"	chr4	+	15208727	15208793	15208727	15208789	15208871	15208983	219	1,0,0	468,316,564	0,0,0	555,379,572	102	99	1	1.0	0.002,0.0,0.0	0.0,0.0,0.0	0.001
220	"AT2G47410"	"AT2G47410"	chr2	+	19449671	19449829	19449671	19449826	19450266	19450503	220	13,8,17	2,6,12	35,1,27	7,4,8	101	99	0.944240286787	1.0	0.864,0.567,0.581	0.831,0.197,0.768	0.072
221	"AT5G40580"	"PBB2"	chr5	-	16250307	16250467	16250325	16250467	16249737	16249879	221	146,114,213	0,0,0	188,78,155	0,0,1	116	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
223	"AT5G50020"	"PAT09"	chr5	+	20352841	20353141	20352841	20353120	20353329	20353563	223	73,60,78	0,0,0	95,65,108	0,0,2	119	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.978	0.007
225	"AT1G45191"	"BGLU1"	chr1	+	17117993	17118217	17117993	17118202	17118336	17118411	225	50,46,46	1,0,1	100,59,101	0,0,1	113	99	1	1.0	0.978,1.0,0.976	1.0,1.0,0.989	-0.012
226	"AT1G16890"	"UBC36"	chr1	-	5778034	5778089	5778061	5778089	5777851	5777938	226	0,1,0	521,388,701	0,1,0	700,407,774	125	99	1	1.0	0.0,0.002,0.0	0.0,0.002,0.0	0.0
229	"AT5G23540"	"RPN11"	chr5	+	7937668	7937901	7937668	7937858	7938091	7938269	229	333,279,492	1,0,0	376,164,462	0,0,0	141	99	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
231	"AT2G15000"	"AT2G15000"	chr2	-	6481827	6481989	6481870	6481989	6480922	6481207	231	6,1,2	31,120,52	15,11,9	130,39,37	141	99	8.01699836636e-05	0.00106687747491	0.12,0.006,0.026	0.075,0.165,0.146	-0.078
234	"AT4G02570"	"CUL1"	chr4	+	1128757	1128858	1128757	1128813	1129282	1129445	234	252,219,501	1,1,1	496,119,404	2,0,3	143	99	1	1.0	0.994,0.993,0.997	0.994,1.0,0.989	0.0
235	"AT4G34090"	"AT4G34090"	chr4	-	16328564	16328663	16328568	16328663	16328397	16328479	235	12,7,6	241,205,270	7,6,14	307,224,385	102	99	0.607258897943	1.0	0.046,0.032,0.021	0.022,0.025,0.034	0.006
236	"AT4G34090"	"AT4G34090"	chr4	-	16328564	16328663	16328568	16328663	16328397	16328493	236	2,6,2	1,0,1	5,2,0	4,0,2	102	99	0.0100050126147	0.0618166850837	0.66,1.0,0.66	0.548,1.0,0.0	0.257
237	"AT1G23080"	"PIN7"	chr1	-	8182205	8183570	8182217	8183570	8181857	8182128	237	22,13,23	194,139,251	89,37,85	243,128,265	110	99	1.20137233495e-12	6.92791379821e-11	0.093,0.078,0.076	0.248,0.206,0.224	-0.144
238	"AT5G35210"	"AT5G35210"	chr5	-	13475969	13477057	13476226	13477057	13475836	13475889	238	4,5,7	0,0,0	47,30,55	11,2,8	198	99	5.73296421746e-06	9.91802809621e-05	1.0,1.0,1.0	0.681,0.882,0.775	0.221
239	"AT5G55520"	"AT5G55520"	chr5	-	22489451	22489505	22489463	22489505	22488593	22489364	239	4,1,3	30,18,31	1,0,9	23,14,32	110	99	0.782726347513	1.0	0.107,0.048,0.08	0.038,0.0,0.202	-0.002
240	"AT2G03810"	"AT2G03810"	chr2	+	1161525	1161729	1161525	1161724	1162632	1162712	240	3,1,6	5,11,7	11,3,10	11,7,10	103	99	0.162520791706	0.585752020107	0.366,0.08,0.452	0.49,0.292,0.49	-0.125
241	"AT3G08690"	"UBC11"	chr3	+	2641055	2641365	2641055	2641225	2641467	2641556	241	7,3,6	162,118,202	6,4,11	203,100,165	198	99	0.356147536999	0.988452255093	0.021,0.013,0.015	0.015,0.02,0.032	-0.006
242	"AT4G38930"	"AT4G38930"	chr4	+	18150892	18151113	18150892	18151101	18151188	18151427	242	28,23,33	49,36,46	33,26,48	43,38,56	110	99	0.338603335207	0.946295080313	0.34,0.365,0.392	0.409,0.381,0.435	-0.043
243	"AT2G05440"	"ATGRP9"	chr2	+	1993573	1993744	1993573	1993723	1993807	1994166	243	24,13,23	0,0,0	23,15,11	0,0,7	119	99	0.00702453733131	0.0463064003774	1.0,1.0,1.0	1.0,1.0,0.567	0.144
244	"AT2G05440"	"ATGRP9"	chr2	+	1993573	1993765	1993573	1993723	1993846	1994166	244	14,2,5	0,0,2	18,3,6	0,0,0	140	99	1	1.0	1.0,1.0,0.639	1.0,1.0,1.0	-0.12
245	"AT2G05440"	"ATGRP9"	chr2	+	1993573	1993807	1993573	1993723	1993846	1994166	245	9,0,4	0,0,2	7,1,148	0,0,0	182	99	1	1.0	1.0,NA,0.521	1.0,1.0,1.0	-0.24
246	"AT2G05440"	"ATGRP9"	chr2	+	1993573	1993807	1993573	1993765	1993846	1994166	246	2,2,2	6,2,1	2,1,146	13,2,2	140	99	0.195872929519	0.655858389809	0.191,0.414,0.586	0.098,0.261,0.981	-0.05
247	"AT2G05440"	"ATGRP9"	chr2	+	1993573	1993807	1993573	1993723	1993876	1994166	247	23,8,20	0,0,0	13,3,15	2,0,0	182	99	1	1.0	1.0,1.0,1.0	0.78,1.0,1.0	0.073
248	"AT2G05440"	"ATGRP9"	chr2	+	1993573	1993807	1993573	1993765	1993885	1994166	248	21,2,2	0,4,1	2,1,4	0,4,0	140	99	0.416975436895	1.0	1.0,0.261,0.586	1.0,0.15,1.0	-0.101
249	"AT2G05440"	"ATGRP9"	chr2	+	1993573	1993807	1993573	1993786	1993909	1994166	249	2,1,1	145,77,106	2,0,6	32,0,1	119	99	1	1.0	0.011,0.011,0.008	0.049,NA,0.833	-0.431
250	"AT1G61560"	"MLO6"	chr1	-	22709745	22709819	22709783	22709819	22709622	22709652	250	6,0,6	0,0,0	7,4,1	0,0,2	136	99	1	1.0	1.0,NA,1.0	1.0,1.0,0.267	0.244
252	"AT5G38410"	"RBCS-3B"	chr5	-	15377895	15378045	15377910	15378045	15377172	15377740	252	0,0,1	41604,34723,50374	1,0,0	65381,39422,80603	113	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
254	"AT3G24890"	"ATVAMP728"	chr3	+	9098465	9098543	9098465	9098515	9098615	9098945	254	0,2,0	34,24,33	0,0,1	19,17,38	126	99	1	1.0	0.0,0.061,0.0	0.0,0.0,0.02	0.014
257	"AT3G46220"	"AT3G46220"	chr3	+	16981349	16981761	16981349	16981737	16981831	16981986	257	0,2,0	48,47,68	1,0,0	80,23,73	122	99	1	1.0	0.0,0.033,0.0	0.01,0.0,0.0	0.008
258	"AT1G47550"	"SEC3A"	chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	258	43,38,44	78,56,83	35,16,25	128,52,118	101	99	1.17983660552e-05	0.000180098587725	0.351,0.399,0.342	0.211,0.232,0.172	0.159
259	"AT1G67420"	"AT1G67420"	chr1	+	25258276	25258406	25258276	25258403	25258487	25258547	259	12,7,12	0,0,0	14,5,11	1,1,0	101	99	1	1.0	1.0,1.0,1.0	0.932,0.831,1.0	0.079
261	"AT3G10970"	"AT3G10970"	chr3	-	3435375	3435480	3435378	3435480	3434920	3434975	261	263,230,348	0,1,3	354,182,374	2,1,2	101	99	1	1.0	1.0,0.996,0.991	0.994,0.994,0.995	0.001
262	"AT4G13730"	"AT4G13730"	chr4	+	7973496	7973644	7973496	7973613	7973899	7974248	262	3,0,1	77,62,113	2,1,0	100,55,119	129	99	1	1.0	0.029,0.0,0.007	0.015,0.014,0.0	0.002
264	"AT4G09680"	"CTC1"	chr4	+	6118501	6118572	6118501	6118564	6118673	6118751	264	1,4,6	28,15,35	12,7,17	28,17,35	106	99	0.000928370485789	0.00909102419103	0.032,0.199,0.138	0.286,0.278,0.312	-0.169
265	"AT2G36360"	"AT2G36360"	chr2	-	15243286	15243517	15243415	15243517	15242903	15243208	265	1,0,2	78,58,85	5,1,4	83,56,106	198	99	0.48000804881	1.0	0.006,0.0,0.012	0.029,0.009,0.019	-0.013
266	"AT2G36360"	"AT2G36360"	chr2	-	15246849	15246886	15246857	15246886	15246646	15246743	266	0,0,0	40,35,54	5,1,2	72,32,59	106	99	0.0527880585379	0.23618105501	0.0,0.0,0.0	0.061,0.028,0.031	-0.04
267	"AT3G61160"	"ASK2"	chr3	+	22636377	22636536	22636377	22636515	22636628	22636721	267	3,0,4	12,9,28	8,2,9	18,4,12	119	99	0.0019918536396	0.0161526881086	0.172,0.0,0.106	0.27,0.294,0.384	-0.223
269	"AT5G13950"	"AT5G13950"	chr5	-	4499125	4499254	4499170	4499254	4498768	4498918	269	2,0,0	41,55,69	2,1,0	88,38,105	143	99	1	1.0	0.033,0.0,0.0	0.015,0.018,0.0	0.0
270	"AT1G30620"	"MUR4"	chr1	+	10855814	10855939	10855814	10855936	10856040	10856154	270	22,21,48	0,0,0	36,20,34	0,1,0	101	99	1	1.0	1.0,1.0,1.0	1.0,0.951,1.0	0.016
273	"AT4G17486"	"AT4G17486"	chr4	-	9750394	9750682	9750398	9750682	9750227	9750308	273	85,62,92	3,0,0	105,63,115	3,2,3	102	99	0.221005887333	0.721519434277	0.965,1.0,1.0	0.971,0.968,0.974	0.017
277	"AT1G51805"	"AT1G51805"	chr1	-	19224896	19225422	19224968	19225422	19223705	19224184	277	78,57,146	0,1,0	143,45,164	0,0,0	170	99	1	1.0	1.0,0.971,1.0	1.0,1.0,1.0	-0.01
278	"AT1G55320"	"AAE18"	chr1	+	20633940	20634195	20633940	20634191	20634282	20634484	278	4,5,3	61,39,65	5,1,5	49,32,65	102	99	0.976892563426	1.0	0.06,0.111,0.043	0.09,0.029,0.069	0.009
279	"AT3G18140"	"AT3G18140"	chr3	-	6213068	6213311	6213228	6213311	6212929	6212989	279	238,171,277	0,2,0	263,158,255	0,0,1	198	99	1	1.0	1.0,0.977,1.0	1.0,1.0,0.992	-0.005
280	"AT5G09600"	"SDH3-1"	chr5	+	2979766	2979847	2979766	2979843	2979932	2980005	280	1,5,1	79,78,124	5,5,6	113,62,125	102	99	0.0428474279769	0.198551920714	0.012,0.059,0.008	0.041,0.073,0.045	-0.027
282	"AT5G20730"	"ARF7"	chr5	-	7019820	7019988	7019823	7019988	7019533	7019729	282	1,0,2	67,49,103	0,0,0	93,29,66	101	99	1	1.0	0.014,0.0,0.019	0.0,0.0,0.0	0.011
283	"AT2G22980"	"SCPL13"	chr2	+	9779450	9779533	9779450	9779527	9779606	9779729	283	12,9,16	158,138,241	6,2,8	221,95,188	104	99	0.00632877275117	0.0437951074381	0.067,0.058,0.059	0.025,0.02,0.039	0.033
285	"AT5G15540"	"EMB2773"	chr5	-	5056536	5056646	5056550	5056646	5055961	5056209	285	35,36,42	0,3,5	45,11,33	2,1,0	112	99	0.0651511302696	0.272689004919	1.0,0.914,0.881	0.952,0.907,1.0	-0.021
286	"AT4G38560"	"AT4G38560"	chr4	+	18029855	18030308	18029855	18030302	18030468	18031333	286	2,2,1	9,0,5	1,1,1	2,3,3	104	99	0.553427266128	1.0	0.175,1.0,0.16	0.322,0.241,0.241	0.177
287	"AT5G57870"	"EIF(ISO)4G1"	chr5	+	23440763	23440871	23440763	23440859	23440961	23441171	287	269,246,368	2,0,4	384,184,424	3,0,1	110	99	1	1.0	0.992,1.0,0.988	0.991,1.0,0.997	-0.003
288	"AT1G55540"	"NUP214"	chr1	-	20737676	20738028	20737685	20738028	20737350	20737534	288	0,0,0	18,12,30	1,0,0	40,12,17	107	99	1	1.0	0.0,0.0,0.0	0.023,0.0,0.0	-0.008
289	"AT2G27040"	"AGO4"	chr2	-	11542207	11542357	11542226	11542357	11541230	11541506	289	1,0,0	64,59,89	0,0,0	80,26,70	117	99	1	1.0	0.013,0.0,0.0	0.0,0.0,0.0	0.004
293	"AT5G43930"	"AT5G43930"	chr5	+	17677787	17677876	17677787	17677872	17678107	17678216	293	15,13,11	6,5,9	20,8,17	6,5,5	102	99	0.396101713812	1.0	0.708,0.716,0.543	0.764,0.608,0.767	-0.057
294	"AT5G43930"	"AT5G43930"	chr5	+	17680508	17680608	17680508	17680583	17680690	17681082	294	28,22,34	34,40,45	21,10,26	43,28,36	123	99	0.228802695234	0.731294790428	0.399,0.307,0.378	0.282,0.223,0.368	0.07
295	"AT1G80245"	"AT1G80245"	chr1	+	30174177	30174349	30174177	30174289	30174545	30174627	295	0,1,0	0,0,1	0,0,0	0,0,2	158	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
296	"AT1G80245"	"AT1G80245"	chr1	+	30174177	30174349	30174177	30174289	30174709	30174812	296	2,1,0	0,0,0	0,0,1	0,0,1	158	99	1	1.0	1.0,1.0,NA	NA,NA,0.385	0.615
297	"AT2G16940"	"AT2G16940"	chr2	-	7345529	7345613	7345556	7345613	7345399	7345455	297	7,3,7	277,215,323	5,2,4	291,200,334	125	99	0.331003212213	0.946295080313	0.02,0.011,0.017	0.013,0.008,0.009	0.006
300	"AT3G45050"	"AT3G45050"	chr3	+	16477019	16477165	16477019	16477128	16477299	16477524	300	0,1,0	82,75,51	2,1,8	100,99,141	135	99	0.186554519377	0.62871295816	0.0,0.01,0.0	0.014,0.007,0.04	-0.017
301	"AT3G02090"	"MPPBETA"	chr3	+	368219	368331	368219	368327	368439	368911	301	0,0,1	1227,982,1536	0,0,0	1286,970,1521	102	99	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
303	"AT3G05160"	"AT3G05160"	chr3	-	1456533	1457150	1456883	1457150	1456017	1456107	303	75,48,104	3,0,8	117,32,107	5,4,8	198	99	0.3340337782	0.946295080313	0.926,1.0,0.867	0.921,0.8,0.87	0.067
304	"AT1G18620"	"AT1G18620"	chr1	+	6410557	6410854	6410557	6410690	6411259	6413109	304	117,101,185	0,0,0	170,64,163	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004
306	"AT3G18520"	"HDA15"	chr3	+	6365003	6365182	6365003	6365178	6365257	6365615	306	0,0,4	105,104,129	0,0,0	125,101,145	102	99	1	1.0	0.0,0.0,0.029	0.0,0.0,0.0	0.01
308	"AT3G52560"	"UEV1D"	chr3	-	19495265	19495408	19495268	19495408	19494902	19495028	308	72,53,105	475,357,716	146,105,193	572,366,656	101	99	1.80575334574e-07	4.46279041161e-06	0.129,0.127,0.126	0.2,0.219,0.224	-0.087
309	"AT3G52560"	"UEV1D"	chr3	-	19495897	19496084	19495920	19496084	19495265	19495408	309	17,8,11	426,385,627	7,9,8	663,348,687	121	99	0.0363255532872	0.1758615932	0.032,0.017,0.014	0.009,0.021,0.009	0.008
313	"AT5G12920"	"AT5G12920"	chr5	-	4081274	4081404	4081370	4081404	4081104	4081192	313	0,0,0	8,5,16	1,1,0	11,6,14	194	99	1	1.0	0.0,0.0,0.0	0.044,0.078,0.0	-0.041
315	"AT5G19130"	"AT5G19130"	chr5	-	6418387	6418487	6418391	6418487	6417443	6418246	315	2,0,3	9,8,9	2,0,5	11,5,15	102	99	0.359323312858	0.991961698794	0.177,0.0,0.244	0.15,0.0,0.244	0.009
316	"AT5G19130"	"AT5G19130"	chr5	-	6418387	6418487	6418391	6418487	6417443	6418251	316	22,21,31	4,4,4	30,6,37	11,5,8	102	99	0.0558412871304	0.245607017124	0.842,0.836,0.883	0.726,0.538,0.818	0.16
318	"AT3G57060"	"AT3G57060"	chr3	-	21115260	21115665	21115302	21115665	21114797	21115160	318	28,20,33	1,0,0	29,20,39	0,0,0	140	99	1	1.0	0.952,1.0,1.0	1.0,1.0,1.0	-0.016
321	"AT2G40316"	"AT2G40316"	chr2	+	16836734	16836794	16836734	16836777	16837117	16837171	321	1,6,8	64,68,107	13,7,10	74,36,67	115	99	0.00171014589264	0.0153028572117	0.013,0.071,0.06	0.131,0.143,0.114	-0.081
322	"AT2G04900"	"AT2G04900"	chr2	+	1722989	1723033	1722989	1723029	1723506	1723831	322	294,250,443	3,1,0	392,247,377	2,2,1	102	99	1	1.0	0.99,0.996,1.0	0.995,0.992,0.997	0.001
323	"AT1G26130"	"ALA12"	chr1	+	9033217	9033484	9033217	9033327	9033582	9034004	323	5,1,11	6,1,5	20,6,22	3,1,10	198	99	0.0609788896539	0.261554080416	0.294,0.333,0.524	0.769,0.75,0.524	-0.297
325	"AT1G51680"	"4CL1"	chr1	-	19159209	19159319	19159216	19159319	19158751	19159120	325	0,0,0	555,462,651	0,1,0	658,374,786	105	99	1	1.0	0.0,0.0,0.0	0.0,0.003,0.0	-0.001
327	"AT4G39260"	"RBG8"	chr4	-	18274314	18274567	18274416	18274567	18273898	18274185	327	89,52,96	46,30,57	124,51,88	45,28,48	198	99	0.32438954868	0.935323198694	0.492,0.464,0.457	0.579,0.477,0.478	-0.04
328	"AT4G30210"	"ATR2"	chr4	+	14799116	14799203	14799116	14799200	14799295	14799447	328	1,1,1	228,157,279	0,0,0	323,126,254	101	99	1	1.0	0.004,0.006,0.004	0.0,0.0,0.0	0.005
329	"AT4G39420"	"AT4G39420"	chr4	+	18339979	18342106	18339979	18340102	18342642	18342718	329	28,15,26	0,0,0	20,8,19	0,2,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.667,1.0	0.111
330	"AT3G55770"	"WLIM2B"	chr3	+	20703509	20703590	20703509	20703554	20703748	20703933	330	23,5,25	394,333,566	50,21,47	648,278,608	134	99	0.000425189811924	0.00450354106915	0.041,0.011,0.032	0.054,0.053,0.054	-0.026
331	"AT4G01600"	"AT4G01600"	chr4	+	693413	693515	693413	693500	693612	693890	331	20,17,36	0,0,0	31,22,46	4,0,0	113	99	0.909423300991	1.0	1.0,1.0,1.0	0.872,1.0,1.0	0.043
332	"AT5G67030"	"ZEP"	chr5	-	26754267	26754335	26754280	26754335	26754109	26754189	332	5,5,6	8,3,5	13,6,4	4,1,8	111	99	0.303078667339	0.891028765047	0.358,0.598,0.517	0.744,0.843,0.308	-0.141
334	"AT4G02430"	"SR34B"	chr4	+	1068973	1069081	1068973	1069010	1069174	1069272	334	2,1,3	15,12,18	7,3,5	23,12,17	169	99	0.0546206575525	0.242291634784	0.072,0.047,0.089	0.151,0.128,0.147	-0.073
335	"AT3G13062"	"AT3G13062"	chr3	+	4185210	4185382	4185210	4185358	4185463	4185724	335	0,0,1	99,91,155	0,2,2	183,87,196	122	99	1	1.0	0.0,0.0,0.005	0.0,0.018,0.008	-0.007
337	"AT3G13920"	"TIF4A-1"	chr3	-	4594056	4594129	4594060	4594129	4593872	4593976	337	1,0,1	934,925,1517	1,0,0	1460,745,1462	102	99	1	1.0	0.001,0.0,0.001	0.001,0.0,0.0	0.0
338	"AT3G52940"	"FK"	chr3	-	19631349	19631435	19631353	19631435	19631129	19631206	338	0,0,3	75,52,73	2,1,1	82,56,84	102	99	1	1.0	0.0,0.0,0.038	0.023,0.017,0.011	-0.004
339	"AT1G68990"	"RPOT1"	chr1	-	25939180	25939268	25939201	25939268	25939011	25939070	339	2,1,6	36,32,56	2,0,0	43,18,57	119	99	0.010857671788	0.0662956665644	0.044,0.025,0.082	0.037,0.0,0.0	0.038
341	"AT4G00830"	"AT4G00830"	chr4	+	352015	352379	352015	352196	352781	353213	341	16,10,25	102,100,106	15,11,25	126,63,136	198	99	0.860279998557	1.0	0.073,0.048,0.105	0.056,0.08,0.084	0.002
344	"AT2G35550"	"BPC7"	chr2	+	14929320	14929612	14929320	14929401	14929889	14930892	344	0,0,1	6,2,5	0,0,0	9,0,1	198	99	1	1.0	0.0,0.0,0.091	0.0,NA,0.0	0.03
345	"AT1G24030"	"AT1G24030"	chr1	+	8503233	8503502	8503233	8503460	8503601	8503789	345	4,1,9	1,5,5	5,0,2	8,2,5	140	99	0.130009806904	0.492518903527	0.739,0.124,0.56	0.307,0.0,0.22	0.299
346	"AT1G13460"	"B'THETA"	chr1	+	4615812	4616059	4615812	4615978	4616427	4617667	346	5,10,5	42,23,42	12,8,12	55,23,62	179	99	0.490173696938	1.0	0.062,0.194,0.062	0.108,0.161,0.097	-0.016
347	"AT4G21540"	"SPHK1"	chr4	+	11461293	11461364	11461293	11461341	11461547	11461811	347	34,16,34	5,3,9	86,50,77	3,0,3	121	99	8.64571717774e-06	0.000140222725476	0.848,0.814,0.756	0.959,1.0,0.955	-0.165
348	"AT2G34450"	"HMGB14"	chr2	-	14528680	14528741	14528683	14528741	14528530	14528575	348	0,0,0	42,25,63	0,1,1	56,34,61	101	99	1	1.0	0.0,0.0,0.0	0.0,0.028,0.016	-0.015
349	"AT1G72740"	"AT1G72740"	chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	349	51,34,49	74,47,84	48,29,39	66,38,88	116	99	0.733064578526	1.0	0.37,0.382,0.332	0.383,0.394,0.274	0.011
351	"AT5G16660"	"AT5G16660"	chr5	-	5466414	5466553	5466420	5466553	5466238	5466335	351	345,314,502	0,0,2	598,269,530	1,1,5	104	99	1	1.0	1.0,1.0,0.996	0.998,0.996,0.99	0.004
353	"AT3G11470"	"AT3G11470"	chr3	-	3611723	3611904	3611728	3611904	3611339	3611402	353	17,21,25	8,6,5	21,10,28	4,6,9	103	99	0.871058691629	1.0	0.671,0.771,0.828	0.835,0.616,0.749	0.023
354	"AT3G11470"	"AT3G11470"	chr3	-	3611723	3611904	3611728	3611904	3611339	3611407	354	4,2,1	11,17,11	3,2,1	29,10,21	103	99	0.407096347627	1.0	0.259,0.102,0.08	0.09,0.161,0.044	0.049
355	"AT2G29290"	"AT2G29290"	chr2	+	12586041	12586562	12586041	12586522	12586656	12586864	355	152,114,170	7,3,8	228,97,242	2,2,3	138	99	0.0023699137652	0.0186361400627	0.94,0.965,0.938	0.988,0.972,0.983	-0.033
358	"AT2G46610"	"RS31A"	chr2	-	19137830	19138514	19138386	19138514	19137568	19137681	358	12,4,12	6,6,16	9,4,8	13,1,13	198	99	0.810180058642	1.0	0.5,0.25,0.273	0.257,0.667,0.235	-0.045
360	"AT5G25560"	"AT5G25560"	chr5	+	8897870	8898361	8897870	8898022	8899425	8899670	360	5,3,12	0,0,3	1,2,5	7,4,4	198	99	9.49780562343e-06	0.00014937457935	1.0,1.0,0.667	0.067,0.2,0.385	0.672
361	"AT5G25560"	"AT5G25560"	chr5	+	8897870	8898983	8897870	8898022	8899425	8899670	361	9,2,5	0,0,3	1,1,0	7,4,4	198	99	1.25413663898e-08	4.06810572269e-07	1.0,1.0,0.455	0.067,0.111,0.0	0.759
362	"AT5G25560"	"AT5G25560"	chr5	+	8897870	8898983	8897870	8898361	8899425	8899670	362	5,2,1	0,1,7	4,0,1	0,1,5	198	99	0.248585343592	0.777203574242	1.0,0.5,0.067	1.0,0.0,0.091	0.159
364	"AT4G38270"	"GAUT3"	chr4	+	17939038	17939176	17939038	17939168	17939441	17939582	364	20,24,41	5,6,12	28,18,33	18,6,14	106	99	0.0682271829807	0.283279263736	0.789,0.789,0.761	0.592,0.737,0.688	0.107
365	"AT4G38270"	"GAUT3"	chr4	+	17939038	17939176	17939038	17939168	17939445	17939582	365	2,2,1	5,5,7	8,1,9	11,0,5	106	99	0.0153955199587	0.0868508136801	0.272,0.272,0.118	0.404,1.0,0.627	-0.456
367	"AT5G19140"	"ATAILP1"	chr5	+	6425342	6425463	6425342	6425427	6425551	6425661	367	933,716,1364	0,0,1	1892,893,1775	0,1,1	134	99	1	1.0	1.0,1.0,0.999	1.0,0.998,0.999	0.001
368	"AT4G14160"	"AT4G14160"	chr4	+	8170469	8170554	8170469	8170551	8171298	8171376	368	0,0,0	223,180,316	1,4,3	288,165,359	101	99	1	1.0	0.0,0.0,0.0	0.003,0.023,0.008	-0.011
369	"AT5G01470"	"AT5G01470"	chr5	+	192128	192227	192128	192215	192301	192517	369	1,0,3	11,14,15	3,1,4	5,7,8	110	99	0.0189957328339	0.104045358563	0.076,0.0,0.153	0.351,0.114,0.31	-0.182
371	"AT5G61060"	"HDA5"	chr5	-	24569048	24569125	24569060	24569125	24568724	24568895	371	0,0,1	77,56,114	0,0,0	91,48,97	110	99	1	1.0	0.0,0.0,0.008	0.0,0.0,0.0	0.003
374	"AT2G23930"	"SNRNP-G"	chr2	+	10182250	10182387	10182250	10182365	10182491	10182514	374	689,526,936	7,2,5	757,435,849	8,5,10	120	99	0.565409404523	1.0	0.988,0.995,0.994	0.987,0.986,0.986	0.006
375	"AT2G04845"	"AT2G04845"	chr2	-	1702662	1702824	1702691	1702824	1702557	1702596	375	25,21,41	9,7,12	7,3,5	53,30,39	127	99	0	0.0	0.684,0.7,0.727	0.093,0.072,0.091	0.618
376	"AT1G02100"	"AT1G02100"	chr1	+	392020	392076	392020	392072	392261	392300	376	3,4,1	97,76,118	1,2,4	122,45,123	102	99	0.772988853586	1.0	0.029,0.049,0.008	0.008,0.041,0.031	0.002
377	"AT1G79830"	"GC5"	chr1	-	30030362	30030482	30030422	30030482	30030203	30030287	377	4,4,4	179,134,254	0,1,1	234,145,265	158	99	0.731719537968	1.0	0.014,0.018,0.01	0.0,0.004,0.002	0.012
379	"AT1G04510"	"PRP19A"	chr1	+	1230302	1230379	1230302	1230373	1230470	1230827	379	3,2,1	0,0,0	2,0,0	0,0,1	104	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.0	0.5
